subplot_id,year,mean.height.mean,height.2,mean.height.median,mean.height.var,mean.height.rms,transect.length,can.max.ht,moch,can.max.ht.median,vai.mean,vai.sd,vai.median,vai.column.max,vai.max.ht.mean,vai.max.ht.sd,vai.max.ht.median,vai.max,vai.mean.peak,vai.peak.sd,vai.peak.median,deep.gaps,deep.gap.fraction,porosity,std.std,mean.std,rugosity,top.rugosity,mean.return.ht,sd.return.ht,median.ht,sky.fraction,cover.fraction,max.ht,scan.density,rumple,clumping.index,enl,fhd,gini,mean.intensity,median.intensity,sd.intensity,max.intensity,min.intensity,skew.intensity,kurtosis.intensity,p10,p25,p50,p75,p90,
C02E,2020,11.65809293,5.197694539,10.83134798,27.01602853,12.72896794,30,25.151,19.20066667,22.2035,6.257967436,2.27392782,7.639152833,8,11.5,7.463705283,9,7.589942449,3.117363172,1.905883627,3.126581911,0,0,0.671794872,990.8272718,24.40838527,19.87606602,6.007245518,7.573830675,6.359225859,5.413,18.75185932,81.24814068,25.151,2017,5.166666667,0.95695377,22.55196146,2.928202036,1.214484508,64.15406849,65,17.70572018,125,0.853,-0.267928276,3.059305512,1.649,2.549,5.413,10.5885,19.5164,
C02W,2020,10.84906583,6.092482585,10.01727565,37.11834404,12.39287276,30,27.845,17.60666667,23.122,5.747211245,2.700436708,7.761705938,8,9.833333333,6.762387526,10,7.92926206,2.861922724,2.097658849,2.261240002,0,0,0.720689655,572.8786265,14.32416443,19.17542541,9.629942634,9.020345538,6.800537062,7.383,15.31983806,84.68016194,27.845,2264.3,5.766666667,0.967845595,25.24540402,2.846373395,1.519627454,71.84576544,74,16.09690207,746,2.219,0.520550127,57.60520286,1.649,3.164,7.382,12.7715,21.2436,
C02W,2020,14.17646416,6.110229756,12.53218526,37.33490767,15.40693581,40,27.693,22.1523,26.007,5.322955832,2.800917144,7.083052087,8,13.2,7.646685221,10.5,7.325722792,2.479420097,1.742127473,2.375105913,0,0,0.689655172,908.554618,22.35661661,20.21722809,7.051144643,10.83359835,7.232537866,8.575,17.21275073,82.78724927,27.693,2026.675,4.3,0.932938217,23.16767966,2.962714842,1.394162944,69.95049771,73,17.1971237,126,5,-0.851861407,4.095413793,2.849,5.293,8.575,13.342,23.572,
C03E,2020,7.725201093,4.16661248,7.363457844,17.36065955,8.752449657,40,23.406,14.183875,17.592,5.354578015,2.924923225,7.543981432,8,7.35,5.97237229,4,8,2.873536872,2.077992689,2.743277426,0,0,0.717708333,636.8452236,17.75966939,17.92873021,7.074677745,5.518112836,5.119859306,3.277,19.19826426,80.80173574,23.406,2638.775,6.75,0.871728111,16.45552319,2.481097664,1.375061468,58.94294291,60,16.53768345,118,5,-0.185906942,3.369331371,1.603,2.109,3.277,6.23525,15.9643,
C03E,2020,8.914750212,5.426514097,8.317272886,29.44705525,10.42234887,100,21.5,13.68168,15.109,5.132952536,3.143266695,7.096814522,8,8.51,6.643132704,8,8,3.225705115,2.354143061,2.905801847,0,0,0.796086957,381.9746385,13.67899596,13.95921588,6.205792537,6.387406982,5.449398881,3.581,23.10909689,76.89090311,21.5,973.19,4.94,0.937000354,16.33818614,2.733928414,1.472947574,62.28236149,63,20.64718741,124,0.004,-0.245083404,2.704931463,1.728,2.181,3.581,9.527,15.608,
C03W,2020,7.707842545,3.456299478,7.974268943,11.94600608,8.423695305,30,25.425,14.5294,14.369,6.387994385,2.400500136,7.977072239,8,7.066666667,4.919583199,6,7.779194654,3.677510375,2.167652384,3.653853244,0,0,0.703846154,389.4818328,14.05062477,13.85863545,7.541298185,5.442695768,4.517379841,3.442,11.65234799,88.34765201,25.425,2797.566667,4.4,0.916377712,19.56765677,2.478190348,1.457862418,66.10162794,66,14.78289434,124,5,-0.267299945,4.049449075,1.856,2.452,3.442,7.357,10.9973,
C03W,2020,8.927150272,4.130620043,8.597191221,17.06202194,9.814758446,40,24.349,15.5403,17.3225,6.217744874,2.363623078,7.759219406,8,8.05,5.674730311,8,6.240170452,2.80210067,1.391962075,2.783202306,0,0,0.671,578.0517041,15.47271075,18.40236197,7.060682865,6.34086202,4.724327056,4.488,9.954558527,90.04544147,24.349,2173.25,6.4,0.949087286,21.21956479,2.826697101,1.807542066,65.32877866,65,16.46592569,122,6,-0.269943196,3.398248462,2.002,2.902,4.488,8.478,12.729,
C03W,2020,8.927150272,4.130620043,8.597191221,17.06202194,9.814758446,40,24.349,15.5403,17.3225,6.217744874,2.363623078,7.759219406,8,8.05,5.674730311,8,6.240170452,2.80210067,1.391962075,2.783202306,0,0,0.671,578.0517041,15.47271075,18.40236197,7.060682865,6.34086202,4.724327056,4.488,9.954558527,90.04544147,24.349,2173.25,6.4,0.949087286,21.21956479,2.826697101,1.807542066,65.32877866,65,16.46592569,122,6,-0.269943196,3.398248462,2.002,2.902,4.488,8.478,12.729,
C04E,2020,9.301367011,3.983027381,8.862621621,15.86450712,10.09213151,30,20.505,14.9049,16.6665,4.895354062,3.256138904,6.023796172,8,8.566666667,5.137309999,8,5.691894639,2.561489231,1.886597761,2.602964838,0,0,0.689393939,220.1287941,10.01011353,10.95109224,4.980440026,7.182258802,4.565680677,5.438,26.01337427,73.98662573,21.909,3962.966667,4.266666667,0.960261269,18.85374607,2.696881551,1.773718961,67.50892955,70,17.57872452,124,4,-0.745319769,3.50719425,2.187,3.277,5.438,10.758,13.5788,
C04E,2020,6.995337932,3.406668899,6.718171026,11.60539299,7.762088053,40,23.104,11.4867,12.3525,6.107489055,2.73122259,8,8,6.3,3.917089448,5,8,3.293213888,2.039538578,3.159751497,1,0.025,0.758333333,124.5433421,6.834218701,8.822516469,6.245072532,5.441334798,3.604282518,4.613,14.44395165,85.55604835,23.104,2198.45,5.775,0.921356002,16.66377709,2.548170806,1.418960715,68.02203908,68,17.09749735,2191,5,25.17253701,3162.387149,1.756,2.33,4.613,8.331,11.214,
C04W,2020,11.49726188,4.793094163,10.89952659,22.97375166,12.43327948,40,20.911,16.095725,18.569,6.679440378,2.198840838,8,8,11.825,6.574572229,10.5,6.994433878,3.41564164,1.546100315,3.461200423,0,0,0.669318182,462.8291395,15.67469137,14.73543993,5.28413359,7.980023511,5.245362208,6.358,8.377967997,91.622032,20.911,1498.4,4.575,0.952018923,18.7223082,2.806745293,1.823706684,72.25734424,74,16.33870883,124,5,-0.681621744,3.994970337,2.453,3.642,6.358,12.1055,17.111,
C04W,2020,11.42170258,4.504033773,11.13470917,20.28632023,12.25701644,40,21.255,17.27755,19.4565,5.794070252,2.484861399,6.957593988,8,10.75,6.307301426,10,7.394277548,2.804822635,1.858260287,2.688335986,0,0,0.634090909,391.219657,15.5795861,12.18589981,4.414256623,8.835149039,5.76767918,6.984,12.20932595,87.79067405,21.255,1846.05,3.975,0.950076552,19.05955882,2.843348146,1.61994191,67.89037334,71,19.8790155,121,5,-0.504164153,2.820528631,2.129,3.764,6.983,13.494,17.3824,
D01E,2020,10.4615176,2.8103962,10.87534693,7.898326803,10.8233183,40,17.977,14.212275,14.986,7.140576956,1.832087717,8,8,10.8,4.580896788,11,5.439153635,3.375143569,1.091938688,3.182700892,0,0,0.625,199.6402432,10.89200254,9.000251319,2.826568391,6.797949411,3.67227529,5.648,5.625424379,94.37457562,17.977,1693.775,3.175,0.919963758,15.31102733,2.737076409,1.499553655,70.21279417,73,16.03680547,118,2,-0.948755705,4.195039408,2.78,4.269,5.648,8.879,12.675,
D01E,2020,10.41228332,2.930281047,10.98897414,8.586547013,10.80682781,40,19.19,13.663625,14.1635,5.653581862,2.686225962,7.214246707,8,10,4.025559365,11,6.649179937,2.890201851,1.785934959,2.555703714,0,0,0.6575,81.997527,6.087147298,6.704040928,3.329142545,8.201541528,3.814430986,8.508,14.98369059,85.01630941,19.19,2146.125,3.5,0.91861877,15.83213834,2.632977827,1.624395114,71.72190857,74,15.67931385,121,6,-0.87572755,4.210969578,2.652,5.289,8.508,11.144,13.013,
D01W,2020,9.772980224,4.55960517,9.656624658,20.78999931,10.7601762,40,20.512,13.38755,12.707,5.668041887,2.944937848,7.311445513,8,10.1,5.082902462,11,5.400567499,2.530616974,1.598072232,2.644270296,3,0.075,0.677272727,181.1726222,9.146352737,9.875062217,5.90936442,7.705209975,4.961790497,6.046,17.72991495,82.27008505,20.512,2043,3.6,0.939249021,18.03577818,2.794656699,1.710112889,68.97352176,73,18.15335213,119,5,-0.853616273,3.399589568,2.625,3.789,6.046,10.712,16.561,
D01W,2020,10.5602189,6.331508474,13.1612905,40.08799956,12.25846467,30,19.27,14.64206667,17.984,4.117767177,3.026967807,4.226281863,8,10.26666667,7.267942522,11.5,4.75984062,1.784873553,1.40402208,1.775086101,5,0.166666667,0.65,162.7652477,9.19442996,8.844642751,6.867311249,9.559899984,5.616835385,10.801,42.6122588,57.3877412,19.27,3327.266667,2.533333333,0.91231939,15.70512821,2.649495608,0.679893414,66.15885403,70,18.46741699,123,5,-0.579182626,2.942589015,2.355,3.278,10.801,14.526,17.12,
D02E,2020,8.526263144,3.9625988,8.693457131,15.70218925,9.381193832,40,21.578,13.774825,14.7545,5.859730888,2.602691845,7.581226956,8,8.225,5.49352766,8,4.501322579,2.660205445,1.190703133,2.727354847,0,0,0.664130435,207.9851671,10.90554716,9.436853731,5.253736413,5.59593125,4.235772141,3.862,13.0944077,86.9055923,21.578,2078.875,5.95,0.904028343,17.43308381,2.797402016,1.552313763,64.32535289,66,17.37952362,126,5,-0.456204681,3.52680568,1.7066,2.299,3.862,8.131,11.959,
D02E,2020,11.02542849,5.154161432,9.396112483,26.56538007,12.13424661,30,21.227,17.42023333,18.985,4.91731047,2.956128668,5.250530097,8,10.56666667,6.861603981,7.5,6.963735606,2.726025306,1.932923459,2.63508642,0,0,0.63030303,431.7484344,14.0243482,15.33186524,4.221272628,7.313807721,5.163380233,5.848,23.37911314,76.62088686,21.227,3077.666667,4,0.946977677,18.98469388,2.836763565,1.126744887,62.96166188,65,18.58699943,116,5,-0.320826483,2.736707558,1.805,3.164,5.848,9.477,16.451,
D02W,2020,7.550229552,3.743209076,7.464612959,14.01161418,8.399436092,30,20.629,13.57396667,15.458,3.965143484,2.856355544,3.689255391,8,6.266666667,4.093167843,5,7.511858663,2.18228744,1.883676888,1.848834535,0,0,0.665151515,170.3866792,9.649253504,8.790823965,6.328968851,5.750082698,4.645108776,3.659,29.73795837,70.26204163,20.629,3229.9,4.033333333,0.960554185,19.19096267,2.563167854,1.451387695,60.76912117,63,15.74337696,106,5,-0.62406474,3.643795404,1.799,2.406,3.659,7.636,13.996,
D02W,2020,7.872206382,4.403020171,7.548096216,19.38658662,8.99297255,40,21.153,14.218175,17.7585,3.905882332,2.887471862,2.989089557,8,6.175,4.887910256,4.5,7.410826634,2.233387412,1.979731629,1.529191178,0,0,0.681818182,441.8900678,12.62470585,16.80794068,6.203104995,6.208159681,5.189915153,4.147,30.21044073,69.78955927,21.153,2644.575,5.975,0.955906147,18.85521886,2.425931871,1.535362476,58.58800899,59,15.62801874,117,5,-0.311878945,3.287136174,1.655,2.276,4.147,8.8265,15.5512,
D03E,2020,9.894431314,5.080319477,8.346717121,25.80964599,11.08373112,30,21.623,14.6742,17.008,5.38893676,2.766312763,6.607751616,8,9.533333333,6.16851479,7,6.278887427,2.841533973,1.819220161,2.53152163,0,0,0.686956522,268.4257984,10.18185763,12.83571477,5.798109302,8.322197181,5.568257138,6.1885,18.05944354,81.94055646,21.623,2738.866667,5.066666667,0.920808831,17.76694593,2.566917441,1.390945135,68.2474674,72,17.00580097,124,6,-0.71894229,3.400644872,2.272,3.655,6.188,12.383,17.7036,
D03W,2020,9.555034413,3.790174084,9.737249275,14.36541959,10.26182083,40,19.564,13.900675,15.091,5.752976765,2.645943044,7.182646743,8,8.875,4.647511052,8.5,8,3.052031191,1.896278244,2.825380225,0,0,0.677380952,195.3630113,9.770058083,9.995447781,4.884181843,6.732058453,4.22673499,6.145,13.8523202,86.1476798,19.564,2214.375,4.1,0.934966549,16.80956741,2.751683521,1.839226115,68.50747051,70,14.80421016,119,5,-0.78355101,4.426193643,1.977,3.109,6.145,9.257,13.005,
D03W,2020,7.950502329,4.485498224,7.082842191,20.11969432,9.100944415,40,19.456,12.6524,14.7155,5.716279931,2.747570429,7.021038955,8,7.675,5.590227279,7,8,3.038344614,1.857164581,2.930050116,1,0.025,0.70875,152.0655116,9.06117388,8.364247698,6.051324224,5.887704192,4.288973849,5.022,18.6513091,81.3486909,19.456,1597.6,5.725,0.956825493,17.03451522,2.686802157,1.498303355,66.70172974,70,16.26372939,335,5,-0.70797443,5.252453358,1.675,2.10625,5.022,8.027,11.927,
D04E,2020,5.531942642,2.391226654,5.095282526,5.717964912,5.979009769,10,14.618,9.7739,11.399,5.568981944,2.863291463,6.446687376,8,4.6,2.221110833,3.5,5.976413284,2.737847088,1.860074852,2.67330688,0,0,0.56875,37.62944223,4.26555798,4.408452943,4.861759431,4.815654026,3.154534206,3.687,19.55518625,80.44481375,14.618,11312.8,4.1,1.024961264,11.81389578,1.919337765,1.428735846,65.03251577,66,16.77596114,668,5,0.102659439,21.71484653,1.816,2.391,3.687,6.65,10.061,
D04E,2020,5.912343006,4.10894795,5.617317699,16.88345326,7.170576458,40,16.694,8.52355,9.25,1.873137103,2.463208787,0.982066573,8,5.075,3.778396757,5,5.465594591,0.965893466,1.360307166,0.384776898,7,0.175,0.751388889,29.5805662,3.221626237,4.381973367,5.690163631,5.921589621,3.583404893,4.928,57.92657924,42.07342076,16.694,3475.3,4.325,0.962688435,14.86821346,2.213915069,1.528932168,57.64412489,59,17.53915753,113,5,-0.417828181,2.830277422,2.035,2.884,4.928,8.533,11.6457,
D04W,2020,3.946134604,3.339122092,4.195433104,11.14973635,5.133230638,30,15.847,6.391133333,7.535,1.400170744,2.112960616,0.599753923,8,3.1,3.133247737,2.5,4.606924376,0.679689138,1.047979877,0.291702282,10,0.333333333,0.790196078,17.14249404,2.591808567,3.228780326,5.226611395,5.509054768,3.203823771,4.363,66.081062,33.918938,15.847,3540.633333,3.266666667,0.933748279,11.59979737,2.138004203,1.547153868,59.47283972,62,17.60322691,111,4,-0.448723621,2.984416583,1.949,2.957,4.363,8.9735,10.139,
D04W,2020,5.35645355,2.360869821,5.21264023,5.57370631,5.841742744,40,16.447,7.175375,6.5735,4.842877645,3.300451101,5.74254176,8,5.05,2.669389635,4.5,7.971570311,2.529941481,1.934954666,2.514208609,2,0.05,0.735294118,19.45507635,2.407366267,3.695898268,3.916066261,4.383111043,2.68445543,3.601,35.94384151,64.05615849,16.447,1663.275,3.1,0.783674523,9.246575342,2.078579434,1.521589622,59.22440215,60,38.46923637,7170,6,148.1913336,27397.70074,2.247,2.597,3.601,4.698,7.976,
A01E,2021,9.283036255,7.496106561,6.522287176,56.19161357,11.87272443,40,31.8,19.96555,26.5925,4.339895214,2.785241053,3.938439488,8,6.975,9.338334283,2,6.824764267,2.309950201,1.807102949,1.700778477,0,0,0.78030303,4237.670635,41.8213943,49.88628684,11.71815757,6.851674177,8.814901432,2.439,22.74960417,77.25039583,31.8,2147.525,10.5,0.880357875,20.78596144,2.492086487,1.250394978,62.6144502,65,16.18404926,158,3,-0.739642458,3.808505973,1.312,1.534,2.439,5.63325,23.406,
A01E,2021,3.944430387,2.721039145,3.096277765,7.40405403,4.772576218,40,32.171,8.6246,3.382,4.733210394,3.141878039,4.804642441,8,3.025,2.626174951,2,7.989192744,2.869937037,2.241727141,2.673885463,1,0.025,0.853030303,828.2625766,10.24831447,26.8930219,10.39532617,3.360251495,4.087025363,2.162,29.09007037,70.90992963,32.171,2547.3,8.025,0.688791355,11.11518015,1.862512532,1.182565602,57.9046724,60,12.44072393,112,0.835,-0.851415569,4.848607325,1.309,1.609,2.162,2.76,5.805,
A01W,2021,9.56332466,7.075208977,6.684962532,50.05858206,11.82569834,30,30.355,15.4224,14.243,6.71179484,1.958471111,8,8,9.066666667,8.997828601,4.5,7.484235834,3.548978746,1.860470375,3.131914494,0,0,0.752688172,2283.299945,31.46992824,35.95752441,11.34379576,6.331132113,7.074415895,2.627,7.304023916,92.69597608,30.355,2810,8.3,0.912863518,22.74290628,2.820661676,1.187935671,67.31994625,67,15.48755697,678,6,0.52283767,34.78293834,1.366,1.716,2.624,9.094,18.8898,
A01W,2021,5.066524027,4.054699468,4.25041056,16.44058777,6.457494777,40,28.561,11.0981,5.9655,5.388695642,3.169288369,7.906230946,8,4.65,4.742335246,3,7.997036514,3.396731797,2.416790241,3.510484101,0,0,0.814166667,294.7009112,9.264111547,14.45258276,10.16447554,3.844185838,4.229251614,2.465,21.09645305,78.90354695,28.561,2240.075,7.475,0.790236763,14.48558112,2.372878077,1.314095079,63.45131411,63,36.57341565,6820,2.619,150.6009137,26497.25171,1.388,1.719,2.465,3.51,8.816,
A02E,2021,6.270891675,3.703818399,4.981365134,13.71827073,7.259434989,40,25.857,8.73535,7.245,7.47067887,1.486269401,8,8,6.5,4.904210645,4.5,7.760835807,4.44930302,1.710360967,4.035175719,0,0,0.809259259,194.7002981,7.665430082,11.65939449,5.557125066,3.813961932,3.12875305,2.655,2.126217704,97.8737823,25.857,1770.875,5.5,0.761436554,11.18502899,2.53500065,1.347168531,66.7546884,65,31.06274395,7369,6,187.4196937,44057.71691,1.36,1.706,2.655,4.756,8.413,
A02E,2021,5.048796664,3.398825759,3.639090104,11.55201654,6.062471763,40,20.327,7.584475,4.127,6.944490873,2.185404743,8,8,4.625,4.155240744,3,8,4.684015421,2.104355023,4.934445903,0,0,0.816666667,223.1421285,7.417360484,12.96629831,6.388744309,3.295081358,3.179344788,2.385,6.616089232,93.38391077,20.327,1604.925,4.1,0.649457925,7.670116429,1.966987083,1.19080284,64.17420179,64,17.96905615,3061,0.655,77.69513615,12922.4436,1.558,1.839,2.385,2.833,5.219,
A02W,2021,6.49566642,5.126866951,4.087384258,26.28476473,8.235370535,40,41.785,15.3078,14.748,5.393783188,2.801006363,6.371504958,8,4.85,6.746509069,2,8,3.37760722,2.282430085,3.103239534,0,0,0.844767442,1734.517651,25.88048966,32.63001542,11.33830665,4.35956988,5.868615328,2.009,17.34088888,82.65911112,41.785,2192.775,9.25,0.82019921,18.57935887,2.220336654,1.142294958,60.01871952,61,257.1842169,69199,0.257,268.0048977,72048.43831,1.306,1.506,2.009,3.387,12.736,
A02W,2021,5.172893546,4.079432019,2.793140453,16.6417656,6.460372797,10,30.73,14.6634,10.194,4.55108259,2.248408243,3.748582292,8,4.2,5.573747991,2,7.234481993,2.918819054,1.958950338,2.163197031,0,0,0.771875,1324.28549,21.64855773,29.25107584,13.04552311,7.287410633,9.161240377,2.155,20.35279228,79.64720772,34.321,3792.8,14.1,0.787592909,18.06440678,1.931036023,1.164959036,60.14345782,62,13.24652021,110,5,-0.639314667,4.652144971,1.307,1.557,2.155,12.467,24.9082,
A02W,2021,8.647451188,6.169584189,5.95901125,38.06376907,10.53275807,20,33.819,18.4843,21.775,5.440177841,2.831835909,6.812967908,8,6.9,6.835664985,3,7.989187997,3.485869316,2.530329066,3.723134388,0,0,0.761428571,2707.109497,35.60293276,37.94127931,14.1433387,6.653829023,8.149815307,2.156,17.03718023,82.96281977,33.819,2328,9,0.867573527,22.08155186,2.262853809,1.193799401,61.26585591,64,30.3118978,5207,3,126.5839448,21503.97417,1.307,1.731,2.156,11.581,17.339,
A03E,2021,10.50966101,5.540162398,11.4749289,30.6933994,11.84816606,40,29.233,17.44325,19.8565,6.492496593,2.629950127,8,8,10.075,7.714081363,9.5,7.688202289,3.195939129,2.043129979,2.962104953,0,0,0.680833333,1300.11617,27.50273292,23.31771541,7.898786651,6.820759645,6.411466424,4.403,13.89027431,86.10972569,29.233,1904.875,7.1,0.928284832,23.77840817,3.013979385,1.244567105,64.97754672,65,19.81714129,942,0.416,1.48134001,70.07682184,1.341,1.866,4.403,10.494,17.726,
A03E,2021,6.343633517,4.553808195,4.117479394,20.73716907,7.775630267,40,30.781,10.779025,4.8585,6.35803664,2.428470956,8,8,6.45,6.488451279,3,8,3.634855627,2.201511705,2.957051759,0,0,0.82265625,839.8080002,16.869325,23.56340116,9.588738522,4.373295119,5.155136175,2.319,8.087796731,91.91220327,30.781,1886.3,8.55,0.729772096,13.91547394,2.438916468,1.247331867,64.84266778,65,15.8610329,687,5.269,0.918681737,38.20224458,1.469,1.745,2.319,3.461,14.922,
A03W,2021,7.726763959,4.003853793,7.178685849,16.03084519,8.679455936,40,23.213,12.534825,12.7265,6.140170029,2.560244766,8,8,8.075,5.676706792,7.5,8,3.266524063,1.994485414,3.001411107,0,0,0.723958333,345.186727,13.20518184,13.06942613,6.381342234,4.867888119,3.990637107,3.622,9.862470246,90.13752975,23.213,1890.625,6.5,0.875397268,16.55078954,2.787164351,1.634705906,68.45304253,69,16.24695863,132,0.926,-0.408937418,3.696861195,1.441,1.919,3.622,6.5315,10.212,
A03W,2021,7.012060057,5.991118054,4.377743282,35.89349554,9.174156332,40,27.709,11.3203,6.8255,5.805277084,2.771793827,8,8,6.75,7.728568382,3,8,3.592087044,2.178906373,3.723826917,0,0,0.802586207,1234.588895,17.23534291,30.61914188,9.333731637,4.94973519,6.238368385,2.319,12.7397246,87.2602754,27.709,2394.8,6.225,0.764276642,13.92855246,2.584018651,1.293098659,68.52341297,69,13.99894666,118,0.95,-0.50584712,4.258257294,1.363,1.718,2.319,4.452,13.041,
A04E,2021,12.42230255,9.279854574,10.41494575,86.11570091,15.43620449,40,35.844,17.0504,15.387,6.779749257,2.130616079,8,8,13.8,11.98118183,10.5,8,3.775233714,2.100007929,3.445462497,0,0,0.825675676,2581.625875,31.43699944,39.91667498,12.36703351,7.959801892,7.947799826,4.003,6.118103461,93.88189654,35.844,1714.3,5.975,0.947423127,25.94076383,2.898396969,1.168790896,71.10157896,70,187.6690416,47492,6,250.6484183,63335.22384,1.812,2.136,4.003,12.271,16.994,
A04E,2021,8.15197175,6.237451174,7.331395349,38.90579714,10.22654999,50,35.251,12.87756,11.7885,6.299816912,2.961082467,8,8,7.64,7.620487959,4,8,4.131584486,2.715225572,4.350707484,2,0.04,0.853888889,1348.766428,20.36356176,30.56291512,10.58915944,6.073053299,6.467443775,3.232,22.44433705,77.55566295,35.251,1696.94,9.12,0.899493106,18.71962111,2.523565529,1.2383131,64.97642283,65,26.12041579,5358,1.811,126.5534784,25632.57116,1.787,2.121,3.232,7.23,13.582,
A04W,2021,18.11920601,5.855536492,19.85933658,34.28730761,19.01935202,40,34.223,21.244775,21.7625,7.844660702,0.594594548,8,8,18.6,6.674866752,20,6.835358344,3.582272318,1.366970579,3.369763533,0,0,0.767142857,442.8677736,13.15480363,16.42616556,6.662310581,14.01861121,6.977425788,15.948,0.757794457,99.24220554,34.341,1385.725,5.825,0.893896392,22.00331263,3.119283647,1.510432976,80.22967743,82,15.57730158,130,4,-0.879565197,4.358647202,3.697,8.549,15.947,18.836,21.418,
