,layer_1,calculation,value,v1
3158,Layer 1, VREI3,-0.08663232,DO2W_POGR_CAN03_07172018_636674372842821156_Calculations.csv
3159,Layer 1, PRI,0.0398661,DO2W_POGR_CAN03_07172018_636674372842821156_Calculations.csv
3160,Layer 1, PSRI,-0.0148865,DO2W_POGR_CAN03_07172018_636674372842821156_Calculations.csv
3161,Layer 1, WBI,1.017556,DO2W_POGR_CAN03_07172018_636674372842821156_Calculations.csv
3162,Layer 1, ARI1,-0.002825573,DO2W_POGR_CAN04_07172018_636674373027570417_Calculations.csv
3163,Layer 1, ARI2,-0.210155,DO2W_POGR_CAN04_07172018_636674373027570417_Calculations.csv
3164,Layer 1, CRI1,0.07325365,DO2W_POGR_CAN04_07172018_636674373027570417_Calculations.csv
3165,Layer 1, CRI2,0.07042808,DO2W_POGR_CAN04_07172018_636674373027570417_Calculations.csv
3166,Layer 1, SIPI,0.8485968,DO2W_POGR_CAN04_07172018_636674373027570417_Calculations.csv
3167,Layer 1, FRI,2.454363,DO2W_POGR_CAN04_07172018_636674373027570417_Calculations.csv
3168,Layer 1, CNDVI,0.5248033,DO2W_POGR_CAN04_07172018_636674373027570417_Calculations.csv
3169,Layer 1, Ctr1,1.724691,DO2W_POGR_CAN04_07172018_636674373027570417_Calculations.csv
3170,Layer 1, Ctr2,0.1339475,DO2W_POGR_CAN04_07172018_636674373027570417_Calculations.csv
3171,Layer 1, G,2.890522,DO2W_POGR_CAN04_07172018_636674373027570417_Calculations.csv
3172,Layer 1, GM1,4.507472,DO2W_POGR_CAN04_07172018_636674373027570417_Calculations.csv
3173,Layer 1, GM2,4.711939,DO2W_POGR_CAN04_07172018_636674373027570417_Calculations.csv
3174,Layer 1, Lic1,0.8597685,DO2W_POGR_CAN04_07172018_636674373027570417_Calculations.csv
3175,Layer 1, Lic2,0.9147549,DO2W_POGR_CAN04_07172018_636674373027570417_Calculations.csv
3176,Layer 1, NDVI,0.8597685,DO2W_POGR_CAN04_07172018_636674373027570417_Calculations.csv
3177,Layer 1, NPCI,-0.02830141,DO2W_POGR_CAN04_07172018_636674373027570417_Calculations.csv
3178,Layer 1, NPQI,-0.05730771,DO2W_POGR_CAN04_07172018_636674373027570417_Calculations.csv
3179,Layer 1, SRPI,1.058251,DO2W_POGR_CAN04_07172018_636674373027570417_Calculations.csv
3180,Layer 1, TCARI,30.55788,DO2W_POGR_CAN04_07172018_636674373027570417_Calculations.csv
3181,Layer 1, TVI,4428.309,DO2W_POGR_CAN04_07172018_636674373027570417_Calculations.csv
3182,Layer 1, ZMI,2.404903,DO2W_POGR_CAN04_07172018_636674373027570417_Calculations.csv
3183,Layer 1, MRESRI,4.692571,DO2W_POGR_CAN04_07172018_636674373027570417_Calculations.csv
3184,Layer 1, RENDVI,0.5248033,DO2W_POGR_CAN04_07172018_636674373027570417_Calculations.csv
3185,Layer 1, VREI1,1.473577,DO2W_POGR_CAN04_07172018_636674373027570417_Calculations.csv
3186,Layer 1, VREI2,-0.07898523,DO2W_POGR_CAN04_07172018_636674373027570417_Calculations.csv
3187,Layer 1, VREI3,-0.08731204,DO2W_POGR_CAN04_07172018_636674373027570417_Calculations.csv
3188,Layer 1, PRI,0.03229175,DO2W_POGR_CAN04_07172018_636674373027570417_Calculations.csv
3189,Layer 1, PSRI,-0.01200605,DO2W_POGR_CAN04_07172018_636674373027570417_Calculations.csv
3190,Layer 1, WBI,1.013539,DO2W_POGR_CAN04_07172018_636674373027570417_Calculations.csv
3191,Layer 1, ARI1,-0.002736391,DO2W_POGR_CAN05_07172018_636674373495850887_Calculations.csv
3192,Layer 1, ARI2,-0.2093411,DO2W_POGR_CAN05_07172018_636674373495850887_Calculations.csv
3193,Layer 1, CRI1,0.07207765,DO2W_POGR_CAN05_07172018_636674373495850887_Calculations.csv
3194,Layer 1, CRI2,0.06934126,DO2W_POGR_CAN05_07172018_636674373495850887_Calculations.csv
3195,Layer 1, SIPI,0.8521874,DO2W_POGR_CAN05_07172018_636674373495850887_Calculations.csv
3196,Layer 1, FRI,3.875139,DO2W_POGR_CAN05_07172018_636674373495850887_Calculations.csv
3197,Layer 1, CNDVI,0.5293725,DO2W_POGR_CAN05_07172018_636674373495850887_Calculations.csv
3198,Layer 1, Ctr1,2.103733,DO2W_POGR_CAN05_07172018_636674373495850887_Calculations.csv
3199,Layer 1, Ctr2,0.1398257,DO2W_POGR_CAN05_07172018_636674373495850887_Calculations.csv
3200,Layer 1, G,2.735148,DO2W_POGR_CAN05_07172018_636674373495850887_Calculations.csv
3201,Layer 1, GM1,4.486848,DO2W_POGR_CAN05_07172018_636674373495850887_Calculations.csv
3202,Layer 1, GM2,4.690935,DO2W_POGR_CAN05_07172018_636674373495850887_Calculations.csv
3203,Layer 1, Lic1,0.8513104,DO2W_POGR_CAN05_07172018_636674373495850887_Calculations.csv
3204,Layer 1, Lic2,0.7603361,DO2W_POGR_CAN05_07172018_636674373495850887_Calculations.csv
3205,Layer 1, NDVI,0.8513104,DO2W_POGR_CAN05_07172018_636674373495850887_Calculations.csv
3206,Layer 1, NPCI,0.07514665,DO2W_POGR_CAN05_07172018_636674373495850887_Calculations.csv
3207,Layer 1, NPQI,-0.05183396,DO2W_POGR_CAN05_07172018_636674373495850887_Calculations.csv
3208,Layer 1, SRPI,0.8602114,DO2W_POGR_CAN05_07172018_636674373495850887_Calculations.csv
3209,Layer 1, TCARI,30.50234,DO2W_POGR_CAN05_07172018_636674373495850887_Calculations.csv
3210,Layer 1, TVI,4529.021,DO2W_POGR_CAN05_07172018_636674373495850887_Calculations.csv
3211,Layer 1, ZMI,2.445915,DO2W_POGR_CAN05_07172018_636674373495850887_Calculations.csv
3212,Layer 1, MRESRI,4.77939,DO2W_POGR_CAN05_07172018_636674373495850887_Calculations.csv
3213,Layer 1, RENDVI,0.5293725,DO2W_POGR_CAN05_07172018_636674373495850887_Calculations.csv
3214,Layer 1, VREI1,1.505296,DO2W_POGR_CAN05_07172018_636674373495850887_Calculations.csv
3215,Layer 1, VREI2,-0.08493377,DO2W_POGR_CAN05_07172018_636674373495850887_Calculations.csv
3216,Layer 1, VREI3,-0.09419695,DO2W_POGR_CAN05_07172018_636674373495850887_Calculations.csv
3217,Layer 1, PRI,0.03542763,DO2W_POGR_CAN05_07172018_636674373495850887_Calculations.csv
3218,Layer 1, PSRI,-0.007360059,DO2W_POGR_CAN05_07172018_636674373495850887_Calculations.csv
3219,Layer 1, WBI,1.022013,DO2W_POGR_CAN05_07172018_636674373495850887_Calculations.csv
3220,Layer 1, ARI1,0.000435495,DO2W_POGR_CAN06_07182018_636675124804669550_Calculations.csv
3221,Layer 1, ARI2,0.03250287,DO2W_POGR_CAN06_07182018_636675124804669550_Calculations.csv
3222,Layer 1, CRI1,0.07220981,DO2W_POGR_CAN06_07182018_636675124804669550_Calculations.csv
3223,Layer 1, CRI2,0.07264531,DO2W_POGR_CAN06_07182018_636675124804669550_Calculations.csv
3224,Layer 1, SIPI,0.8648147,DO2W_POGR_CAN06_07182018_636675124804669550_Calculations.csv
3225,Layer 1, FRI,2.406683,DO2W_POGR_CAN06_07182018_636675124804669550_Calculations.csv
3226,Layer 1, CNDVI,0.5470745,DO2W_POGR_CAN06_07182018_636675124804669550_Calculations.csv
3227,Layer 1, Ctr1,2.028571,DO2W_POGR_CAN06_07182018_636675124804669550_Calculations.csv
3228,Layer 1, Ctr2,0.1287728,DO2W_POGR_CAN06_07182018_636675124804669550_Calculations.csv
3229,Layer 1, G,2.60224,DO2W_POGR_CAN06_07182018_636675124804669550_Calculations.csv
3230,Layer 1, GM1,5.012603,DO2W_POGR_CAN06_07182018_636675124804669550_Calculations.csv
3231,Layer 1, GM2,4.981175,DO2W_POGR_CAN06_07182018_636675124804669550_Calculations.csv
3232,Layer 1, Lic1,0.8614936,DO2W_POGR_CAN06_07182018_636675124804669550_Calculations.csv
3233,Layer 1, Lic2,0.7491279,DO2W_POGR_CAN06_07182018_636675124804669550_Calculations.csv
3234,Layer 1, NDVI,0.8614936,DO2W_POGR_CAN06_07182018_636675124804669550_Calculations.csv
3235,Layer 1, NPCI,0.07376578,DO2W_POGR_CAN06_07182018_636675124804669550_Calculations.csv
3236,Layer 1, NPQI,-0.02107514,DO2W_POGR_CAN06_07182018_636675124804669550_Calculations.csv
3237,Layer 1, SRPI,0.8626036,DO2W_POGR_CAN06_07182018_636675124804669550_Calculations.csv
3238,Layer 1, TCARI,26.69179,DO2W_POGR_CAN06_07182018_636675124804669550_Calculations.csv
3239,Layer 1, TVI,4351.604,DO2W_POGR_CAN06_07182018_636675124804669550_Calculations.csv
3240,Layer 1, ZMI,2.554461,DO2W_POGR_CAN06_07182018_636675124804669550_Calculations.csv
3241,Layer 1, MRESRI,4.480306,DO2W_POGR_CAN06_07182018_636675124804669550_Calculations.csv
3242,Layer 1, RENDVI,0.5470745,DO2W_POGR_CAN06_07182018_636675124804669550_Calculations.csv
3243,Layer 1, VREI1,1.528221,DO2W_POGR_CAN06_07182018_636675124804669550_Calculations.csv
3244,Layer 1, VREI2,-0.0874884,DO2W_POGR_CAN06_07182018_636675124804669550_Calculations.csv
3245,Layer 1, VREI3,-0.09769961,DO2W_POGR_CAN06_07182018_636675124804669550_Calculations.csv
3246,Layer 1, PRI,0.0272925,DO2W_POGR_CAN06_07182018_636675124804669550_Calculations.csv
3247,Layer 1, PSRI,-0.00671065,DO2W_POGR_CAN06_07182018_636675124804669550_Calculations.csv
3248,Layer 1, WBI,1.028052,DO2W_POGR_CAN06_07182018_636675124804669550_Calculations.csv
3249,Layer 1, ARI1,-0.00137738,DO2W_POGR_CAN07_07182018_636675125055734247_Calculations.csv
3250,Layer 1, ARI2,-0.1026317,DO2W_POGR_CAN07_07182018_636675125055734247_Calculations.csv
3251,Layer 1, CRI1,0.07964343,DO2W_POGR_CAN07_07182018_636675125055734247_Calculations.csv
3252,Layer 1, CRI2,0.07826605,DO2W_POGR_CAN07_07182018_636675125055734247_Calculations.csv
3253,Layer 1, SIPI,0.8679325,DO2W_POGR_CAN07_07182018_636675125055734247_Calculations.csv
3254,Layer 1, FRI,1.223391,DO2W_POGR_CAN07_07182018_636675125055734247_Calculations.csv
3255,Layer 1, CNDVI,0.5672135,DO2W_POGR_CAN07_07182018_636675125055734247_Calculations.csv
3256,Layer 1, Ctr1,1.599579,DO2W_POGR_CAN07_07182018_636675125055734247_Calculations.csv
3257,Layer 1, Ctr2,0.1146848,DO2W_POGR_CAN07_07182018_636675125055734247_Calculations.csv
3258,Layer 1, G,2.704311,DO2W_POGR_CAN07_07182018_636675125055734247_Calculations.csv
3259,Layer 1, GM1,5.282712,DO2W_POGR_CAN07_07182018_636675125055734247_Calculations.csv
3260,Layer 1, GM2,5.381562,DO2W_POGR_CAN07_07182018_636675125055734247_Calculations.csv
3261,Layer 1, Lic1,0.8738261,DO2W_POGR_CAN07_07182018_636675125055734247_Calculations.csv
3262,Layer 1, Lic2,0.8914362,DO2W_POGR_CAN07_07182018_636675125055734247_Calculations.csv
3263,Layer 1, NDVI,0.8738261,DO2W_POGR_CAN07_07182018_636675125055734247_Calculations.csv
3264,Layer 1, NPCI,-0.01978592,DO2W_POGR_CAN07_07182018_636675125055734247_Calculations.csv
3265,Layer 1, NPQI,-0.01488813,DO2W_POGR_CAN07_07182018_636675125055734247_Calculations.csv
3266,Layer 1, SRPI,1.040371,DO2W_POGR_CAN07_07182018_636675125055734247_Calculations.csv
3267,Layer 1, TCARI,25.51586,DO2W_POGR_CAN07_07182018_636675125055734247_Calculations.csv
3268,Layer 1, TVI,4352.972,DO2W_POGR_CAN07_07182018_636675125055734247_Calculations.csv
3269,Layer 1, ZMI,2.656691,DO2W_POGR_CAN07_07182018_636675125055734247_Calculations.csv
3270,Layer 1, MRESRI,4.301826,DO2W_POGR_CAN07_07182018_636675125055734247_Calculations.csv
3271,Layer 1, RENDVI,0.5672135,DO2W_POGR_CAN07_07182018_636675125055734247_Calculations.csv
3272,Layer 1, VREI1,1.552567,DO2W_POGR_CAN07_07182018_636675125055734247_Calculations.csv
3273,Layer 1, VREI2,-0.09232672,DO2W_POGR_CAN07_07182018_636675125055734247_Calculations.csv
3274,Layer 1, VREI3,-0.1035692,DO2W_POGR_CAN07_07182018_636675125055734247_Calculations.csv
3275,Layer 1, PRI,0.04235326,DO2W_POGR_CAN07_07182018_636675125055734247_Calculations.csv
3276,Layer 1, PSRI,-0.009917994,DO2W_POGR_CAN07_07182018_636675125055734247_Calculations.csv
3277,Layer 1, WBI,1.027244,DO2W_POGR_CAN07_07182018_636675125055734247_Calculations.csv
3278,Layer 1, ARI1,-0.001544645,DO2W_POGR_CAN08_07182018_636675125415336922_Calculations.csv
3279,Layer 1, ARI2,-0.1150304,DO2W_POGR_CAN08_07182018_636675125415336922_Calculations.csv
3280,Layer 1, CRI1,0.07503487,DO2W_POGR_CAN08_07182018_636675125415336922_Calculations.csv
3281,Layer 1, CRI2,0.07349022,DO2W_POGR_CAN08_07182018_636675125415336922_Calculations.csv
3282,Layer 1, SIPI,0.8631346,DO2W_POGR_CAN08_07182018_636675125415336922_Calculations.csv
3283,Layer 1, FRI,0.1414339,DO2W_POGR_CAN08_07182018_636675125415336922_Calculations.csv
3284,Layer 1, CNDVI,0.5812597,DO2W_POGR_CAN08_07182018_636675125415336922_Calculations.csv
3285,Layer 1, Ctr1,1.461674,DO2W_POGR_CAN08_07182018_636675125415336922_Calculations.csv
3286,Layer 1, Ctr2,0.112634,DO2W_POGR_CAN08_07182018_636675125415336922_Calculations.csv
3287,Layer 1, G,2.497136,DO2W_POGR_CAN08_07182018_636675125415336922_Calculations.csv
3288,Layer 1, GM1,5.519472,DO2W_POGR_CAN08_07182018_636675125415336922_Calculations.csv
3289,Layer 1, GM2,5.630249,DO2W_POGR_CAN08_07182018_636675125415336922_Calculations.csv
3290,Layer 1, Lic1,0.8694848,DO2W_POGR_CAN08_07182018_636675125415336922_Calculations.csv
3291,Layer 1, Lic2,0.9247172,DO2W_POGR_CAN08_07182018_636675125415336922_Calculations.csv
3292,Layer 1, NDVI,0.8694848,DO2W_POGR_CAN08_07182018_636675125415336922_Calculations.csv
3293,Layer 1, NPCI,-0.03653384,DO2W_POGR_CAN08_07182018_636675125415336922_Calculations.csv
3294,Layer 1, NPQI,-0.007675679,DO2W_POGR_CAN08_07182018_636675125415336922_Calculations.csv
3295,Layer 1, SRPI,1.075838,DO2W_POGR_CAN08_07182018_636675125415336922_Calculations.csv
3296,Layer 1, TCARI,23.28447,DO2W_POGR_CAN08_07182018_636675125415336922_Calculations.csv
3297,Layer 1, TVI,4312.355,DO2W_POGR_CAN08_07182018_636675125415336922_Calculations.csv
3298,Layer 1, ZMI,2.75356,DO2W_POGR_CAN08_07182018_636675125415336922_Calculations.csv
3299,Layer 1, MRESRI,4.328875,DO2W_POGR_CAN08_07182018_636675125415336922_Calculations.csv
3300,Layer 1, RENDVI,0.5812597,DO2W_POGR_CAN08_07182018_636675125415336922_Calculations.csv
3301,Layer 1, VREI1,1.582776,DO2W_POGR_CAN08_07182018_636675125415336922_Calculations.csv
3302,Layer 1, VREI2,-0.09811554,DO2W_POGR_CAN08_07182018_636675125415336922_Calculations.csv
3303,Layer 1, VREI3,-0.110482,DO2W_POGR_CAN08_07182018_636675125415336922_Calculations.csv
3304,Layer 1, PRI,0.04607665,DO2W_POGR_CAN08_07182018_636675125415336922_Calculations.csv
3305,Layer 1, PSRI,-0.00824214,DO2W_POGR_CAN08_07182018_636675125415336922_Calculations.csv
3306,Layer 1, WBI,1.017414,DO2W_POGR_CAN08_07182018_636675125415336922_Calculations.csv
3307,Layer 1, ARI1,-0.001973552,DO2W_POGR_CAN09_07182018_636675125604608421_Calculations.csv
3308,Layer 1, ARI2,-0.1475965,DO2W_POGR_CAN09_07182018_636675125604608421_Calculations.csv
3309,Layer 1, CRI1,0.06548553,DO2W_POGR_CAN09_07182018_636675125604608421_Calculations.csv
3310,Layer 1, CRI2,0.06351198,DO2W_POGR_CAN09_07182018_636675125604608421_Calculations.csv
3311,Layer 1, SIPI,0.8507828,DO2W_POGR_CAN09_07182018_636675125604608421_Calculations.csv
3312,Layer 1, FRI,2.430962,DO2W_POGR_CAN09_07182018_636675125604608421_Calculations.csv
3313,Layer 1, CNDVI,0.550409,DO2W_POGR_CAN09_07182018_636675125604608421_Calculations.csv
3314,Layer 1, Ctr1,1.907274,DO2W_POGR_CAN09_07182018_636675125604608421_Calculations.csv
3315,Layer 1, Ctr2,0.1341304,DO2W_POGR_CAN09_07182018_636675125604608421_Calculations.csv
3316,Layer 1, G,2.494584,DO2W_POGR_CAN09_07182018_636675125604608421_Calculations.csv
3317,Layer 1, GM1,4.778607,DO2W_POGR_CAN09_07182018_636675125604608421_Calculations.csv
3318,Layer 1, GM2,4.920962,DO2W_POGR_CAN09_07182018_636675125604608421_Calculations.csv
3319,Layer 1, Lic1,0.8494937,DO2W_POGR_CAN09_07182018_636675125604608421_Calculations.csv
3320,Layer 1, Lic2,0.7758906,DO2W_POGR_CAN09_07182018_636675125604608421_Calculations.csv
3321,Layer 1, NDVI,0.8494937,DO2W_POGR_CAN09_07182018_636675125604608421_Calculations.csv
3322,Layer 1, NPCI,0.06357165,DO2W_POGR_CAN09_07182018_636675125604608421_Calculations.csv
3323,Layer 1, NPQI,-0.01299804,DO2W_POGR_CAN09_07182018_636675125604608421_Calculations.csv
3324,Layer 1, SRPI,0.8804563,DO2W_POGR_CAN09_07182018_636675125604608421_Calculations.csv
3325,Layer 1, TCARI,26.24892,DO2W_POGR_CAN09_07182018_636675125604608421_Calculations.csv
3326,Layer 1, TVI,4319.919,DO2W_POGR_CAN09_07182018_636675125604608421_Calculations.csv
3327,Layer 1, ZMI,2.590158,DO2W_POGR_CAN09_07182018_636675125604608421_Calculations.csv
3328,Layer 1, MRESRI,4.78766,DO2W_POGR_CAN09_07182018_636675125604608421_Calculations.csv
3329,Layer 1, RENDVI,0.550409,DO2W_POGR_CAN09_07182018_636675125604608421_Calculations.csv
3330,Layer 1, VREI1,1.544328,DO2W_POGR_CAN09_07182018_636675125604608421_Calculations.csv
3331,Layer 1, VREI2,-0.08957537,DO2W_POGR_CAN09_07182018_636675125604608421_Calculations.csv
3332,Layer 1, VREI3,-0.1003011,DO2W_POGR_CAN09_07182018_636675125604608421_Calculations.csv
3333,Layer 1, PRI,0.02293564,DO2W_POGR_CAN09_07182018_636675125604608421_Calculations.csv
3334,Layer 1, PSRI,-0.01073235,DO2W_POGR_CAN09_07182018_636675125604608421_Calculations.csv
3335,Layer 1, WBI,1.016676,DO2W_POGR_CAN09_07182018_636675125604608421_Calculations.csv
3336,Layer 1, ARI1,-0.003204301,DO2W_POGR_CAN10_07182018_636675125853487048_Calculations.csv
3337,Layer 1, ARI2,-0.2434158,DO2W_POGR_CAN10_07182018_636675125853487048_Calculations.csv
3338,Layer 1, CRI1,0.05964595,DO2W_POGR_CAN10_07182018_636675125853487048_Calculations.csv
3339,Layer 1, CRI2,0.05644165,DO2W_POGR_CAN10_07182018_636675125853487048_Calculations.csv
3340,Layer 1, SIPI,0.8437726,DO2W_POGR_CAN10_07182018_636675125853487048_Calculations.csv
3341,Layer 1, FRI,1.650691,DO2W_POGR_CAN10_07182018_636675125853487048_Calculations.csv
3342,Layer 1, CNDVI,0.5361562,DO2W_POGR_CAN10_07182018_636675125853487048_Calculations.csv
3343,Layer 1, Ctr1,1.81598,DO2W_POGR_CAN10_07182018_636675125853487048_Calculations.csv
3344,Layer 1, Ctr2,0.1410242,DO2W_POGR_CAN10_07182018_636675125853487048_Calculations.csv
3345,Layer 1, G,2.557877,DO2W_POGR_CAN10_07182018_636675125853487048_Calculations.csv
3346,Layer 1, GM1,4.468239,DO2W_POGR_CAN10_07182018_636675125853487048_Calculations.csv
3347,Layer 1, GM2,4.702634,DO2W_POGR_CAN10_07182018_636675125853487048_Calculations.csv
3348,Layer 1, Lic1,0.844766,DO2W_POGR_CAN10_07182018_636675125853487048_Calculations.csv
3349,Layer 1, Lic2,0.794744,DO2W_POGR_CAN10_07182018_636675125853487048_Calculations.csv
3350,Layer 1, NDVI,0.844766,DO2W_POGR_CAN10_07182018_636675125853487048_Calculations.csv
3351,Layer 1, NPCI,0.05351333,DO2W_POGR_CAN10_07182018_636675125853487048_Calculations.csv
3352,Layer 1, NPQI,-0.01167615,DO2W_POGR_CAN10_07182018_636675125853487048_Calculations.csv
3353,Layer 1, SRPI,0.8984098,DO2W_POGR_CAN10_07182018_636675125853487048_Calculations.csv
3354,Layer 1, TCARI,28.65483,DO2W_POGR_CAN10_07182018_636675125853487048_Calculations.csv
3355,Layer 1, TVI,4403.838,DO2W_POGR_CAN10_07182018_636675125853487048_Calculations.csv
3356,Layer 1, ZMI,2.501559,DO2W_POGR_CAN10_07182018_636675125853487048_Calculations.csv
3357,Layer 1, MRESRI,5.224393,DO2W_POGR_CAN10_07182018_636675125853487048_Calculations.csv
3358,Layer 1, RENDVI,0.5361562,DO2W_POGR_CAN10_07182018_636675125853487048_Calculations.csv
3359,Layer 1, VREI1,1.52086,DO2W_POGR_CAN10_07182018_636675125853487048_Calculations.csv
3360,Layer 1, VREI2,-0.08719146,DO2W_POGR_CAN10_07182018_636675125853487048_Calculations.csv
3361,Layer 1, VREI3,-0.09714545,DO2W_POGR_CAN10_07182018_636675125853487048_Calculations.csv
3362,Layer 1, PRI,0.0251587,DO2W_POGR_CAN10_07182018_636675125853487048_Calculations.csv
3363,Layer 1, PSRI,-0.013383,DO2W_POGR_CAN10_07182018_636675125853487048_Calculations.csv
3364,Layer 1, WBI,1.01421,DO2W_POGR_CAN10_07182018_636675125853487048_Calculations.csv
3365,Layer 1, ARI1,-0.001347426,DO2W_POGR_CAN11_07182018_636675126132057625_Calculations.csv
3366,Layer 1, ARI2,-0.1032111,DO2W_POGR_CAN11_07182018_636675126132057625_Calculations.csv
3367,Layer 1, CRI1,0.06395549,DO2W_POGR_CAN11_07182018_636675126132057625_Calculations.csv
3368,Layer 1, CRI2,0.06260806,DO2W_POGR_CAN11_07182018_636675126132057625_Calculations.csv
3369,Layer 1, SIPI,0.8475111,DO2W_POGR_CAN11_07182018_636675126132057625_Calculations.csv
3370,Layer 1, FRI,0.3870753,DO2W_POGR_CAN11_07182018_636675126132057625_Calculations.csv
3371,Layer 1, CNDVI,0.5642496,DO2W_POGR_CAN11_07182018_636675126132057625_Calculations.csv
3372,Layer 1, Ctr1,1.371322,DO2W_POGR_CAN11_07182018_636675126132057625_Calculations.csv
3373,Layer 1, Ctr2,0.1205763,DO2W_POGR_CAN11_07182018_636675126132057625_Calculations.csv
3374,Layer 1, G,2.516656,DO2W_POGR_CAN11_07182018_636675126132057625_Calculations.csv
3375,Layer 1, GM1,5.184947,DO2W_POGR_CAN11_07182018_636675126132057625_Calculations.csv
3376,Layer 1, GM2,5.284611,DO2W_POGR_CAN11_07182018_636675126132057625_Calculations.csv
3377,Layer 1, Lic1,0.8598393,DO2W_POGR_CAN11_07182018_636675126132057625_Calculations.csv
3378,Layer 1, Lic2,0.9884982,DO2W_POGR_CAN11_07182018_636675126132057625_Calculations.csv
3379,Layer 1, NDVI,0.8598393,DO2W_POGR_CAN11_07182018_636675126132057625_Calculations.csv
3380,Layer 1, NPCI,-0.06437015,DO2W_POGR_CAN11_07182018_636675126132057625_Calculations.csv
3381,Layer 1, NPQI,0.01297359,DO2W_POGR_CAN11_07182018_636675126132057625_Calculations.csv
3382,Layer 1, SRPI,1.137597,DO2W_POGR_CAN11_07182018_636675126132057625_Calculations.csv
3383,Layer 1, TCARI,25.48963,DO2W_POGR_CAN11_07182018_636675126132057625_Calculations.csv
3384,Layer 1, TVI,4445.232,DO2W_POGR_CAN11_07182018_636675126132057625_Calculations.csv
3385,Layer 1, ZMI,2.644742,DO2W_POGR_CAN11_07182018_636675126132057625_Calculations.csv
3386,Layer 1, MRESRI,4.845068,DO2W_POGR_CAN11_07182018_636675126132057625_Calculations.csv
3387,Layer 1, RENDVI,0.5642496,DO2W_POGR_CAN11_07182018_636675126132057625_Calculations.csv
3388,Layer 1, VREI1,1.554592,DO2W_POGR_CAN11_07182018_636675126132057625_Calculations.csv
3389,Layer 1, VREI2,-0.09226672,DO2W_POGR_CAN11_07182018_636675126132057625_Calculations.csv
3390,Layer 1, VREI3,-0.1035963,DO2W_POGR_CAN11_07182018_636675126132057625_Calculations.csv
3391,Layer 1, PRI,0.05340629,DO2W_POGR_CAN11_07182018_636675126132057625_Calculations.csv
3392,Layer 1, PSRI,-0.01341105,DO2W_POGR_CAN11_07182018_636675126132057625_Calculations.csv
3393,Layer 1, WBI,1.005033,DO2W_POGR_CAN11_07182018_636675126132057625_Calculations.csv
3394,Layer 1, ARI1,-0.001089677,DO2W_POGR_CAN12_07182018_636675126382773837_Calculations.csv
3395,Layer 1, ARI2,-0.08273113,DO2W_POGR_CAN12_07182018_636675126382773837_Calculations.csv
3396,Layer 1, CRI1,0.06387419,DO2W_POGR_CAN12_07182018_636675126382773837_Calculations.csv
