site,subplot_id,tag,species,dbh_cm,health_status,canopy_status,date,notes
UMBS,A01E,2772,POGR,36.2,L,OD,7/12/2018,
UMBS,A01E,2773,POGR,41.6,L,OD,7/12/2018,
UMBS,A01E,2774,FAGR,10.8,L,UN,7/12/2018,
UMBS,A01E,2775,FAGR,26.2,D,UN,7/12/2018,2775 -2776 share base
UMBS,A01E,2776,FAGR,19.5,L,OS,7/12/2018,2775 -2776 share base
UMBS,A01E,2777,POGR,26.5,D,OS,7/12/2018,
UMBS,A01E,2778,ACSA,16,L,OS,7/12/2018,2778 - 2779 share base
UMBS,A01E,2779,ACSA,9.8,L,UN,7/12/2018,2778 - 2779 share base
UMBS,A01E,2780,FAGR,9.7,L,UN,7/12/2018,
UMBS,A01E,2781,QURU,42.6,L,OD,7/12/2018,2781 - 2782 share base
UMBS,A01E,2782,QURU,38.2,L,OD,7/12/2018,2781 - 2782 share base
UMBS,A01E,2783,FAGR,16.5,L,OS,7/12/2018,
UMBS,A01E,2784,ACPE,1.1,L,SA,7/12/2018,In NE veg plot
UMBS,A01E,2785,POGR,36.7,L,OD,7/12/2018,In NE veg plot
UMBS,A01E,2786,ACSA,23,L,OS,7/12/2018,2786- 2787 share base
UMBS,A01E,2787,ACSA,20.7,L,OS,7/12/2018,2786- 2787 share base
UMBS,A01E,2788,FAGR,12.7,L,OS,7/12/2018,
UMBS,A01E,2789,POGR,35.9,L,OD,7/12/2018,
UMBS,A01E,2790,POGR,30.9,D,OS,7/12/2018,
UMBS,A01E,2791,POGR,36.4,L,OD,7/12/2018,
UMBS,A01E,2792,POGR,32.2,L,OD,7/12/2018,
UMBS,A01E,2793,POGR,31.2,L,OD,7/12/2018,
UMBS,A01E,2794,ACSA,10.9,L,UN,7/12/2018,2794 - 2795 share base
UMBS,A01E,2795,ACSA,24.5,L,OS,7/12/2018,2794 - 2795 share base
UMBS,A01E,2796,FAGR,12.7,D,UN,7/12/2018,2796 - 2797 share base
UMBS,A01E,2797,FAGR,25.3,L,OS,7/12/2018,2796 - 2797 share base
UMBS,A01E,2798,POGR,39.5,L,OD,7/12/2018,
UMBS,A01E,2799,FAGR,13,L,OS,7/12/2018,
UMBS,A01E,2800,POGR,33.3,L,OD,7/12/2018,
UMBS,A01E,2801,FAGR,17.8,D,OS,7/12/2018,
UMBS,A01E,2802,ACSA,30.9,L,OS,7/12/2018,
UMBS,A01E,2803,FAGR,15.5,L,OS,7/12/2018,
UMBS,A01E,2804,FAGR,9.4,L,UN,7/12/2018,
UMBS,A01E,2805,POGR,26.4,D,UN,7/12/2018,
UMBS,A01E,2806,ACSA,12,L,OS,7/12/2018,Shares base with smaller tree
UMBS,A01E,2807,FAGR,8.3,L,UN,7/12/2018,shares base with smaller tree
UMBS,A01E,2808,FAGR,13.4,L,OS,7/12/2018,Shares base with smaller tree
UMBS,A01E,2809,ACSA,19.5,L,OS,7/12/2018,
UMBS,A01E,2810,POGR,30.2,D,UN,7/12/2018,
UMBS,A01E,2811,POGR,36.9,L,OD,7/12/2018,
UMBS,A01E,2812,POGR,36.5,L,OD,7/12/2018,
UMBS,A01E,2813,ACSA,8.4,L,UN,7/12/2018,
UMBS,A01E,2814,ACSA,10.3,L,OS,7/12/2018,
UMBS,A01E,2815,ACRU,28.6,L,OD,7/12/2018,2815 - 2816 share base
UMBS,A01E,2816,ACRU,32.7,L,OD,7/12/2018,2815 - 2816 share base
UMBS,A01E,2817,POGR,43.8,L,OD,7/12/2018,
UMBS,A01E,2818,ACSA,20.6,L,OS,7/12/2018,2818 - 2819 share base
UMBS,A01E,2819,ACSA,22.8,L,OS,7/12/2018,2818 - 2819 share base
UMBS,A01E,2820,POGR,38.2,L,OD,7/12/2018,
UMBS,A01E,2821,FAGR,10.9,L,UN,7/12/2018,
UMBS,A01E,2822,POGR,19.8,D,UN,7/12/2018,
UMBS,A01E,2823,POGR,34.9,L,OD,7/12/2018,
UMBS,A01E,2824,POGR,33.4,L,OD,7/12/2018,
UMBS,A01E,2825,POGR,36.4,L,OD,7/12/2018,
UMBS,A01E,2826,POGR,29.1,L,OD,7/12/2018,
UMBS,A01E,2827,FAGR,25.7,D,UN,7/12/2018,
UMBS,A01E,2828,FAGR,14.6,L,OS,7/12/2018,Shares base with smaller tree
UMBS,A01E,2829,POGR,32.5,L,OD,7/12/2018,
UMBS,A01E,2830,FAGR,9.6,L,UN,7/12/2018,
UMBS,A01E,2831,POGR,25.2,L,OD,7/12/2018,
UMBS,A01E,2832,FAGR,8.4,D,UN,7/12/2018,2832 - 2834 share base
UMBS,A01E,2833,FAGR,19.1,L,OS,7/12/2018,2832 - 2834 share base
UMBS,A01E,2834,FAGR,10.2,L,UN,7/12/2018,2832 - 2834 share base
UMBS,A01E,2835,ACPE,1.6,L,SA,7/12/2018,in SW veg plot
UMBS,A01E,2836,ACPE,1.4,L,SA,7/12/2018,in SW veg plot
UMBS,A01E,2837,ACPE,2.6,L,SA,7/12/2018,in SW veg plot
UMBS,A01E,2838,ACPE,3.2,L,SA,7/12/2018,in SW veg plot
UMBS,A01E,2839,ACPE,1.1,L,SA,7/12/2018,in SW veg plot
UMBS,A01E,2840,POGR,35.1,L,OD,7/12/2018,
UMBS,A01E,2841,ACSA,10.9,L,OS,7/12/2018,"2841 - 2842 share base, taken a little above DBH"
UMBS,A01E,2842,ACSA,14,L,OS,7/12/2018,2841 - 2842 share base
UMBS,A01E,2843,BEPA,18.4,D,UN,7/12/2018,
UMBS,A01E,2844,ACSA,11.9,L,OS,7/12/2018,Shares base with smaller tree
UMBS,A01E,2845,POGR,33.9,L,OD,7/12/2018,
UMBS,A01E,2846,POGR,36.5,L,OD,7/12/2018,
UMBS,A01E,2847,FAGR,11.2,D,UN,7/12/2018,
UMBS,A01E,2848,ACSA,25,L,OS,7/12/2018,2848 - 2849 share base
UMBS,A01E,2849,ACSA,25,L,OS,7/12/2018,2848 - 2849 share base
UMBS,A01E,2850,ACSA,12,L,OS,7/12/2018,
UMBS,A01E,2851,FAGR,10.9,L,OS,7/12/2018,Shares base with smaller tree
UMBS,A01E,2852,FAGR,11.8,L,OS,7/12/2018,
UMBS,A01E,2853,POGR,33,L,OD,7/12/2018,
UMBS,A01E,2854,FAGR,10.4,L,UN,7/12/2018,2854 - 2855 share base
UMBS,A01E,2855,FAGR,20.8,L,OS,7/12/2018,2854 - 2855 share base
UMBS,A01E,2856,POGR,31.2,L,OD,7/12/2018,
UMBS,A01E,2857,POGR,30.3,L,OD,7/12/2018,
UMBS,A01E,2858,FAGR,10.1,L,OS,7/12/2018,
UMBS,A01E,2859,FAGR,14.8,L,OS,7/12/2018,2859 - 2861 share base
UMBS,A01E,2860,FAGR,10.2,L,UN,7/12/2018,2859 - 2861 share base
UMBS,A01E,2861,FAGR,15.6,L,OS,7/12/2018,2859 - 2861 share base
UMBS,A01E,2862,FAGR,25.2,L,OD,7/12/2018,
UMBS,A01E,2863,POGR,56.1,L,OD,7/12/2018,
UMBS,A01E,2864,FAGR,10.5,L,UN,7/12/2018,
UMBS,A01E,2865,POGR,31.2,L,OD,7/12/2018,
UMBS,A01E,2866,FAGR,14.2,L,OS,7/12/2018,
UMBS,A01E,2867,POGR,32.1,L,OD,7/12/2018,
UMBS,A01E,2868,ACRU,8.4,M,UN,7/12/2018,
UMBS,A01E,2869,ACSA,19.8,L,OS,7/12/2018,
UMBS,A01E,2870,POGR,31.3,L,OD,7/12/2018,
UMBS,A01E,2871,FAGR,18.5,D,UN,7/13/2018,
UMBS,A01E,2872,POGR,50.5,L,OD,7/14/2018,
UMBS,A01E,2873,ACSA,15.6,L,OD,7/15/2018,2873 - 2874 share base
UMBS,A01E,2874,ACSA,21,L,OD,7/16/2018,2874 - 2874 share base
UMBS,A01E,2875,ACSA,9.6,D,UN,7/17/2018,
UMBS,A01W,2876,FAGR,24.9,L,OS,7/13/2018,2876-2877 share base
UMBS,A01W,2877,FAGR,13.4,L,UN,7/13/2018,2876-2877 share base
UMBS,A01W,2878,POGR,39,L,OD,7/13/2018,
UMBS,A01W,2879,POGR,37.2,L,OD,7/13/2018,
UMBS,A01W,2880,FAGR,1.7,L,SA,7/13/2018,NE veg plot
UMBS,A01W,2881,FAGR,1.3,L,SA,7/13/2018,"2881-2882 share base, NE veg plot"
UMBS,A01W,2882,FAGR,1.4,L,SA,7/13/2018,"2881-2882 share base, NE veg plot"
UMBS,A01W,2883,FAGR,1,L,SA,7/13/2018,NE veg plot
UMBS,A01W,2884,ACPE,1,L,SA,7/13/2018,NE veg plot
UMBS,A01W,2885,POGR,37.4,L,OD,7/13/2018,read as outside plot at 18.41 m
UMBS,A01W,2886,FAGR,40.6,L,OS,7/13/2018,
UMBS,A01W,2887,FAGR,9.1,L,UN,7/13/2018,
UMBS,A01W,2888,ACSA,35,L,OD,7/13/2018,
UMBS,A01W,2889,ACRU,21.2,L,OS,7/13/2018,2889-2890 share base
UMBS,A01W,2890,ACRU,43.8,L,OD,7/13/2018,2889-2890 share base
UMBS,A01W,2891,FAGR,8,L,UN,7/13/2018,2891-2892 share base
UMBS,A01W,2892,FAGR,9.4,D,UN,7/13/2018,2891-2892 share base
UMBS,A01W,2893,ACRU,12.8,L,UN,7/13/2018,"2893-2894 share base, 2893 read as outside plot at 18.13 m"
UMBS,A01W,2894,ACRU,35.2,L,OS,7/13/2018,2893-2894 share base
UMBS,A01W,2895,ACSA,9.4,D,OS,7/13/2018,
UMBS,A01W,2896,ACSA,8,L,UN,7/13/2018,
UMBS,A01W,2897,FAGR,18.9,L,OS,7/13/2018,
UMBS,A01W,2898,POGR,30.5,L,OD,7/13/2018,
UMBS,A01W,2899,FAGR,8.8,L,UN,7/13/2018,reading taken below DBH
UMBS,A01W,2900,????,13.5,D,OS,7/13/2018,
UMBS,A01W,2901,ACRU,25.6,L,OS,7/13/2018,2901-2902 share base
UMBS,A01W,2902,ACRU,19.3,L,OS,7/13/2018,2901-2902 share base
UMBS,A01W,2903,POGR,46.3,L,OD,7/13/2018,
UMBS,A01W,2904,POGR,45.8,L,OD,7/13/2018,
UMBS,A01W,2905,FAGR,16,L,OS,7/13/2018,
UMBS,A01W,2906,FAGR,1,L,SA,7/13/2018,SE veg plot
UMBS,A01W,2907,FAGR,1.6,L,UN,7/13/2018,SE veg plot
UMBS,A01W,2908,POGR,28.7,D,UN,7/13/2018,
UMBS,A01W,2909,ACSA,10,L,UN,7/13/2018,
UMBS,A01W,2910,POGR,40,L,OD,7/13/2018,
UMBS,A01W,2911,POGR,36.8,L,OD,7/13/2018,
UMBS,A01W,2912,POGR,37,L,OD,7/13/2018,read as outside plot at 18.33 m as tripod is not directly at center
UMBS,A01W,2913,ACRU,22.5,L,OS,7/13/2018,
UMBS,A01W,2914,ACSA,24.4,L,OS,7/13/2018,
UMBS,A01W,2915,ACSA,11.7,L,UN,7/13/2018,
UMBS,A01W,2916,ACSA,14.1,L,OS,7/13/2018,
UMBS,A01W,2917,ACSA,13.9,L,UN,7/13/2018,
UMBS,A01W,2918,POGR,30.9,L,OD,7/13/2018,
UMBS,A01W,2919,ACRU,25.9,L,OD,7/13/2018,
UMBS,A01W,2920,POGR,30.3,L,OD,7/13/2018,
UMBS,A01W,2921,ACSA,10.7,L,UN,7/13/2018,
UMBS,A01W,2922,POGR,26,L,OD,7/13/2018,
UMBS,A01W,2923,POGR,27.6,L,OD,7/13/2018,read as outside plot at 18.86 m as tripod is not at exact center
UMBS,A01W,2924,ACSA,17,L,UN,7/13/2018,2924-2926 share base
UMBS,A01W,2925,ACSA,25,L,OS,7/13/2018,2924-2926 share base
UMBS,A01W,2926,ACSA,22.1,L,OS,7/13/2018,2924-2926 share base
UMBS,A01W,2927,ACSA,8.1,D,UN,7/13/2018,2927-2929 share base
UMBS,A01W,2928,ACSA,14.3,L,OS,7/13/2018,2927-2929 share base
UMBS,A01W,2929,ACSA,15.4,L,OS,7/13/2018,2927-2929 share base
UMBS,A01W,2930,POGR,31.7,L,OD,7/13/2018,
UMBS,A01W,2931,POGR,32.2,L,OD,7/13/2018,
UMBS,A01W,2932,ACSA,13.8,L,UN,7/13/2018,"SW veg plot, 2932-2933 share base"
UMBS,A01W,2933,ACSA,6.8,D,UN,7/13/2018,"SW veg plot, 2932-2933 share base"
UMBS,A01W,2934,FAGR,4.1,L,UN,7/13/2018,SW veg plot
UMBS,A01W,2935,POGR,34,L,OD,7/13/2018,
UMBS,A01W,2936,ACSA,6.3,D,UN,7/13/2018,SW veg plot
UMBS,A01W,2937,ACRU,7.4,D,UN,7/13/2018,SW veg plot
UMBS,A01W,2938,POGR,31.6,L,OD,7/13/2018,SW veg plot
UMBS,A01W,2939,POGR,31.8,L,OD,7/13/2018,
UMBS,A01W,2940,FAGR,16.9,L,OS,7/13/2018,
UMBS,A01W,2941,POGR,25.5,D,UN,7/13/2018,
UMBS,A01W,2942,FAGR,22.4,L,OS,7/13/2018,
UMBS,A01W,2943,POGR,39.8,L,OD,7/13/2018,
UMBS,A01W,2944,POGR,36.9,L,OD,7/13/2018,
UMBS,A01W,2945,POGR,39.6,D,OD,7/13/2018,
UMBS,A01W,2946,POGR,27.3,L,OD,7/13/2018,
UMBS,A01W,2947,POGR,37.3,L,OD,7/13/2018,
UMBS,A01W,2948,POGR,34,L,OD,7/13/2018,
UMBS,A01W,2949,ACRU,13.3,L,UN,7/13/2018,
UMBS,A01W,2950,POGR,40.6,L,OD,7/13/2018,
UMBS,A01W,2951,POGR,33.9,L,OD,7/13/2018,
UMBS,A01W,2952,FAGR,6.9,L,UN,7/13/2018,"REDACT, under minimum DBH"
UMBS,A01W,2953,FAGR,12.7,L,UN,7/13/2018,
UMBS,A01W,2954,FAGR,9.1,L,UN,7/13/2018,2954-2956 share base
UMBS,A01W,2955,FAGR,10.6,L,UN,7/13/2018,2954-2956 share base
UMBS,A01W,2956,FAGR,6.7,L,UN,7/13/2018,"REDACT, under minimum DBH, 2954-2956 share base"
UMBS,A01W,2957,POGR,31.2,L,OD,7/13/2018,
UMBS,A01W,2958,FAGR,16.4,L,UN,7/13/2018,2958-2962 share base
UMBS,A01W,2959,FAGR,9.9,L,UN,7/13/2018,2958-2962 share base
UMBS,A01W,2960,FAGR,,D,UN,7/13/2018,"REDACT, tree fell, 2958-2962 share base"
UMBS,A01W,2961,FAGR,9.7,D,UN,7/13/2018,2958-2962 share base
UMBS,A01W,2962,FAGR,23.2,D,UN,7/13/2018,2958-2962 share base
UMBS,A01W,2963,FAGR,10.5,L,UN,7/13/2018,2963-2964 share base
UMBS,A01W,2964,FAGR,19.4,L,UN,7/13/2018,2963-2964 share base
UMBS,A01W,2965,POGR,35.9,L,OD,7/13/2018,
UMBS,A01W,2966,POGR,36.7,L,OD,7/13/2018,
UMBS,A01W,2967,POGR,38.6,L,OD,7/13/2018,
UMBS,A01W,2968,FAGR,14,L,OS,7/13/2018,2968-2970 share base
UMBS,A01W,2969,FAGR,18.6,L,OS,7/13/2018,2968-2970 share base
UMBS,A01W,2970,FAGR,11.6,L,OS,7/13/2018,2968-2970 share base
UMBS,A01W,2971,FAGR,11.3,L,UN,7/13/2018,2971-2973 share base
UMBS,A01W,2972,FAGR,13.2,L,UN,7/13/2018,2971-2973 share base
UMBS,A01W,2973,FAGR,8.3,L,UN,7/13/2018,2971-2973 share base
UMBS,A01W,2974,POGR,32.8,L,OD,7/13/2018,
UMBS,A01W,2975,POGR,24.1,L,OD,7/13/2018,
UMBS,A01W,2976,POGR,32.7,L,OD,7/13/2018,
UMBS,A01W,2977,POGR,25.8,D,UN,7/13/2018,
UMBS,A01W,2978,POGR,42.7,L,OD,7/13/2018,
UMBS,A01W,2979,FAGR,13.4,L,UN,7/13/2018,2979-2980 share base
UMBS,A01W,2980,FAGR,10.9,L,UN,7/13/2018,2979-2980 share base
UMBS,A01W,2981,ACRU,18.3,L,OS,7/13/2018,2981-2984 share base
UMBS,A01W,2982,ACRU,27.6,L,OS,7/13/2018,"2981-2984 share base, 2982 reading taken above DBH"
UMBS,A01W,2983,ACRU,28.9,L,OS,7/13/2018,"2981-2984 share base, 2983 reading taken above DBH"
UMBS,A01W,2984,ACRU,30.5,L,OS,7/13/2018,2981-2984 share base
UMBS,A02E,3082,FAGR,10.5,M,UN,7/13/2018,3082-3082 share base
UMBS,A02E,3083,FAGR,9.6,L,UN,7/13/2018,3082-3082 share base
UMBS,A02E,3084,ACSA,20.8,L,OS,7/13/2018,
UMBS,A02E,3085,POGR,41.6,L,OD,7/13/2018,
UMBS,A02E,3086,FAGR,9.8,L,UN,7/13/2018,
UMBS,A02E,3087,POGR,39.8,L,OD,7/13/2018,
UMBS,A02E,3088,FAGR,12.4,L,UN,7/13/2018,
UMBS,A02E,3089,FAGR,1,L,SA,7/13/2018,NE veg plot
UMBS,A02E,3090,FAGR,1.8,L,UN,7/13/2018,NE veg plot
UMBS,A02E,3091,FAGR,2,L,UN,7/13/2018,NE veg plot
UMBS,A02E,3092,ACPE,3.2,L,UN,7/13/2018,NE veg plot
UMBS,A02E,3093,POGR,30.3,D,UN,7/13/2018,
UMBS,A02E,3094,ACSA,7.3,D,UN,7/13/2018,"REDACT, under minimum DBH, 3094-3095 share base"
UMBS,A02E,3095,ACSA,20.7,L,OS,7/13/2018,3094-3095 share base
UMBS,A02E,3096,ACSA,34.6,L,OS,7/13/2018,in new plot 124
UMBS,A02E,3097,POGR,36.2,L,OD,7/13/2018,
UMBS,A02E,3098,FAGR,15.6,L,UN,7/13/2018,
UMBS,A02E,3099,ACSA,23.8,L,OS,7/13/2018,3099-3100 share base
UMBS,A02E,3100,ACSA,8.2,D,UN,7/13/2018,3099-3100 share base
UMBS,A02E,3101,ACSA,15,D,OS,7/13/2018,
UMBS,A02E,3102,ACSA,16.6,L,OS,7/13/2018,3102-3103 share base
UMBS,A02E,3103,ACSA,27.4,L,OS,7/13/2018,3102-3103 share base
UMBS,A02E,3104,ACSA,29.7,L,OS,7/13/2018,3104-3105 share base
UMBS,A02E,3105,ACSA,20.2,L,OS,7/13/2018,3104-3105 share base
UMBS,A02E,3106,FAGR,10.5,D,UN,7/13/2018,3106-3107 share base
UMBS,A02E,3107,FAGR,30.5,D,OS,7/13/2018,3106-3107 share base
UMBS,A02E,3108,ACRU,24.3,L,OS,7/13/2018,3108-3109 share base
UMBS,A02E,3109,ACRU,24,L,OS,7/13/2018,"3108-3109 share base, 3109 in new plot 124"
UMBS,A02E,3110,ACSA,11,L,OS,7/13/2018,read as outside plot at 18.01 m
UMBS,A02E,3111,FAGR,10.5,L,UN,7/13/2018,
UMBS,A02E,3112,ACRU,32.2,L,OD,7/13/2018,in new plot 124
UMBS,A02E,3113,ACSA,15.2,L,OS,7/13/2018,
UMBS,A02E,3114,FAGR,11.4,L,UN,7/13/2018,
UMBS,A02E,3115,POGR,38.3,D,OD,7/13/2018,
UMBS,A02E,3116,POGR,53.8,L,OD,7/13/2018,reading taken below DBH
UMBS,A02E,3117,ACSA,10.7,L,UN,7/13/2018,3117-3118 share base
UMBS,A02E,3118,ACSA,13.6,L,OS,7/13/2018,3117-3118 share base
UMBS,A02E,3119,ACSA,22,L,OS,7/13/2018,reading taken above DBH
UMBS,A02E,3120,ACSA,19.4,L,OS,7/13/2018,
UMBS,A02E,3121,FAGR,7.8,L,UN,7/13/2018,"REDACT, under minimum DBH"
UMBS,A02E,3122,FAGR,14.3,L,UN,7/13/2018,
UMBS,A02E,3123,POGR,28.8,D,UN,7/13/2018,
UMBS,A02E,3124,POGR,33.6,D,UN,7/13/2018,in new plot
UMBS,A02E,3125,POGR,44.2,L,OD,7/13/2018,
UMBS,A02E,3126,ACSA,20.8,L,OS,7/13/2018,
UMBS,A02E,3127,POGR,47.1,L,OD,7/13/2018,3127-3128 share base
UMBS,A02E,3128,POGR,40.1,L,OD,7/13/2018,3127-3128 share base
UMBS,A02E,3129,POGR,33.9,L,OD,7/13/2018,
UMBS,A02E,3130,FAGR,12.3,L,OS,7/13/2018,read as outside plot at 18.23 m
UMBS,A02E,3131,POGR,50.6,L,OD,7/13/2018,
UMBS,A02E,3132,FAGR,10.3,L,UN,7/13/2018,
UMBS,A02E,3133,POGR,19.7,D,UN,7/13/2018,
UMBS,A02E,3134,FAGR,13.3,L,UN,7/13/2018,3134 + 3136-3137 share base
UMBS,A02E,3135,????,27.6,D,UN,7/13/2018,
UMBS,A02E,3136,FAGR,20.5,L,OS,7/13/2018,3134 + 3136-3137 share base
UMBS,A02E,3137,FAGR,17.2,L,OS,7/13/2018,"3135 + 3136-3137 share base, 3137 taken above DBH"
UMBS,A02E,3138,FAGR,9.7,L,UN,7/13/2018,
UMBS,A02E,3139,ACRU,43.1,L,OD,7/13/2018,
UMBS,A02E,3140,ACSA,8.1,L,UN,7/13/2018,
UMBS,A02E,3141,ACSA,8.7,L,UN,7/13/2018,3141-3142 share base
UMBS,A02E,3142,ACSA,8.9,L,UN,7/13/2018,3141-3142 share base
UMBS,A02E,3143,FAGR,16.5,L,OS,7/13/2018,
UMBS,A02E,3144,ACSA,28.3,L,OS,7/13/2018,3144-3145 share base
UMBS,A02E,3145,ACSA,19.3,L,OS,7/13/2018,"3144-3145 share base, 3145 reading taken above DBH"
UMBS,A02E,3146,????,25.9,D,UN,7/13/2018,
UMBS,A02E,3147,FAGR,17.6,L,OS,7/13/2018,3147-3148 share base
UMBS,A02E,3148,FAGR,16.8,L,OS,7/13/2018,3147-3148 share base
UMBS,A02E,3149,ACSA,11.9,L,OS,7/13/2018,
UMBS,A02E,3150,ACSA,25.5,L,OD,7/13/2018,
UMBS,A02E,3151,FAGR,15.5,L,UN,7/13/2018,
UMBS,A02E,3152,POGR,50.4,L,OD,7/13/2018,
UMBS,A02E,3153,ACSA,13.2,L,OS,7/13/2018,3153-3156 share base
UMBS,A02E,3154,ACSA,9.1,L,UN,7/13/2018,3153-3156 share base
UMBS,A02E,3155,ACSA,19.6,L,OS,7/13/2018,3153-3156 share base
UMBS,A02E,3156,ACSA,8.4,L,UN,7/13/2018,3153-3156 share base
UMBS,A02E,3157,ACSA,9.3,L,UN,7/13/2018,
UMBS,A02E,3158,????,9.8,D,UN,7/13/2018,
UMBS,A02E,3159,ACSA,22.4,L,OS,7/13/2018,3159-3160 share base
UMBS,A02E,3160,ACSA,18.9,L,OS,7/13/2018,3159-3160 share base
UMBS,A02E,3161,????,7.6,D,UN,7/13/2018,"REDACT, under minimum DBH"
UMBS,A02E,3162,ACSA,19.5,L,OS,7/13/2018,
UMBS,A02E,3163,POGR,48.5,L,OD,7/13/2018,
UMBS,A02E,3164,ACSA,10.9,L,UN,7/13/2018,
UMBS,A02E,3165,ACPE,1.5,L,SA,7/13/2018,SW veg plot
UMBS,A02W,2985,POGR,25.5,D,UN,7/13/2018,
UMBS,A02W,2986,POGR,35.8,L,OD,7/13/2018,
UMBS,A02W,2987,POGR,27.7,L,OD,7/13/2018,
UMBS,A02W,2988,ACSA,10.4,L,UN,7/13/2018,2988-2989 share base
UMBS,A02W,2989,ACSA,15,L,OS,7/13/2018,2988-2989 share base
UMBS,A02W,2990,POGR,46.7,L,OD,7/13/2018,
UMBS,A02W,2991,FAGR,21.8,L,OS,7/13/2018,
UMBS,A02W,2992,POGR,47.2,L,OD,7/13/2018,
UMBS,A02W,2993,ACSA,12.4,L,UN,7/13/2018,2993-2995 share base
UMBS,A02W,2994,ACSA,8,L,UN,7/13/2018,2993-2995 share base
UMBS,A02W,2995,ACSA,9.4,L,UN,7/13/2018,2993-2995 share base
UMBS,A02W,2996,ACSA,19.7,L,OS,7/13/2018,
UMBS,A02W,2997,ACSA,19.6,L,OS,7/13/2018,"read as outside plot at 18.60 m, tripod is not exactly at center"
UMBS,A02W,2998,FAGR,14.8,L,UN,7/13/2018,2998-2999 share base
UMBS,A02W,2999,FAGR,15.4,L,OS,7/13/2018,2998-2999 share base
UMBS,A02W,3000,ACPE,1.3,L,SA,7/13/2018,NE veg plot
UMBS,A02W,3001,ACPE,1.6,L,SA,7/13/2018,NE veg plot
UMBS,A02W,3002,POGR,44.9,L,OD,7/13/2018,
UMBS,A02W,3003,POGR,35.7,L,OD,7/13/2018,
UMBS,A02W,3004,ACSA,34.2,L,OD,7/13/2018,
UMBS,A02W,3005,POGR,46.5,L,OD,7/13/2018,
UMBS,A02W,3006,POGR,50.1,D,UN,7/13/2018,reading taken above DBH
UMBS,A02W,3007,ACSA,11.2,L,UN,7/13/2018,
UMBS,A02W,3008,ACSA,10.2,L,UN,7/13/2018,
UMBS,A02W,3009,POGR,40.8,L,OD,7/13/2018,
UMBS,A02W,3010,POGR,44.5,D,UN,7/13/2018,
UMBS,A02W,3011,FAGR,9.1,L,UN,7/13/2018,
UMBS,A02W,3012,ACSA,14.3,L,OS,7/13/2018,3012-3013 share base
UMBS,A02W,3013,ACSA,9.9,L,UN,7/13/2018,3012-3013 share base
UMBS,A02W,3014,POGR,37.2,L,OD,7/13/2018,
UMBS,A02W,3015,FAGR,8.8,L,UN,7/13/2018,
UMBS,A02W,3016,FAGR,19.7,D,UN,7/13/2018,
UMBS,A02W,3017,FAGR,28.2,L,OS,7/13/2018,
UMBS,A02W,3018,ACSA,18.7,L,OS,7/13/2018,
UMBS,A02W,3019,POGR,36.3,L,OD,7/13/2018,
UMBS,A02W,3020,FAGR,20.4,L,OS,7/13/2018,
UMBS,A02W,3021,ACSA,8,L,UN,7/13/2018,
UMBS,A02W,3022,ACSA,23.3,L,OS,7/13/2018,3022-3024 share base
UMBS,A02W,3023,ACSA,15.5,L,UN,7/13/2018,3022-3024 share base
UMBS,A02W,3024,ACSA,19.7,L,OS,7/13/2018,"3022-3024 share base, 3024 in new plot 120"
UMBS,A02W,3025,FAGR,26.2,D,UN,7/13/2018,
UMBS,A02W,3026,POGR,34.5,L,OD,7/13/2018,in new plot 120
UMBS,A02W,3027,POGR,47.6,L,OD,7/13/2018,
UMBS,A02W,3028,POGR,44.4,L,OD,7/13/2018,
UMBS,A02W,3029,POGR,38.6,L,OD,7/13/2018,
UMBS,A02W,3030,POGR,36.5,L,OD,7/13/2018,
UMBS,A02W,3031,ACSA,12.5,L,UN,7/13/2018,3031-3032 share base
UMBS,A02W,3032,ACSA,8.7,L,UN,7/13/2018,3031-3032 share base
UMBS,A02W,3033,ACSA,8.4,L,UN,7/13/2018,3033-3036 share base
UMBS,A02W,3034,ACSA,9.2,L,UN,7/13/2018,3033-3036 share base
UMBS,A02W,3035,ACSA,23.5,L,OS,7/13/2018,3033-3036 share base
UMBS,A02W,3036,ACSA,12.5,L,UN,7/13/2018,3033-3036 share base
UMBS,A02W,3037,FAGR,16.8,L,OS,7/13/2018,3037-3038 share base
UMBS,A02W,3038,FAGR,10.3,L,UN,7/13/2018,3037-3038 share base
UMBS,A02W,3039,POGR,43,L,OD,7/13/2018,in new plot 120
UMBS,A02W,3040,POGR,32.5,L,OD,7/13/2018,
UMBS,A02W,3041,POGR,30.6,D,UN,7/13/2018,in new plot 120
UMBS,A02W,3042,POGR,35.7,L,OD,7/13/2018,
UMBS,A02W,3043,POGR,30.9,L,OD,7/13/2018,
UMBS,A02W,3044,FAGR,9.5,D,UN,7/13/2018,
UMBS,A02W,3045,POGR,40.4,L,OD,7/13/2018,
UMBS,A02W,3046,POGR,30.1,L,OD,7/13/2018,
UMBS,A02W,3047,ACSA,12.8,L,OS,7/13/2018,"SW veg plot, 3047-3048 share base"
UMBS,A02W,3048,ACSA,13,L,OS,7/13/2018,3047-3048 share base
UMBS,A02W,3049,ACSA,18.3,L,OS,7/13/2018,
UMBS,A02W,3050,ACPE,8,L,UN,7/13/2018,
UMBS,A02W,3051,POGR,34.3,L,OD,7/13/2018,
UMBS,A02W,3052,ACPE,7.4,D,UN,7/13/2018,"REDACT, under minimum DBH"
UMBS,A02W,3053,ACPE,13.4,L,UN,7/13/2018,
