"","subplot_id","replicate","plot","subplot","date","tag","species","dbh_cm","health_status","canopy_status","notes"
"2285","C04E","C",4,"E",2018-06-29,1486,"ACRU",12.6,"L","OS",""
"2286","C04E","C",4,"E",2018-06-29,1487,"QURU",23.1,"L","OD",""
"2287","C04E","C",4,"E",2018-06-29,1488,"QURU",31.6,"L","OD",""
"2288","C04E","C",4,"E",2018-06-29,1489,"QURU",19.4,"L","OD",""
"2289","C04E","C",4,"E",2018-06-29,1490,"QURU",23.6,"L","OD",""
"2290","C04E","C",4,"E",2018-06-29,1491,"ACRU",12,"L","OS",""
"2291","C04E","C",4,"E",2018-06-29,1492,"QURU",21.1,"L","OD",""
"2292","C04E","C",4,"E",2018-06-29,1493,"ACRU",8.1,"L","OS",""
"2293","C04E","C",4,"E",2018-06-29,1494,"ACRU",10.2,"L","OS",""
"2294","C04E","C",4,"E",2018-06-29,1495,"QURU",18.4,"L","OS",""
"2295","C04E","C",4,"E",2018-06-29,1496,"QURU",28,"L","OD",""
"2296","C04E","C",4,"E",2018-06-29,1497,"ACRU",12.8,"L","OS",""
"2297","C04E","C",4,"E",2018-06-29,1498,"ACRU",18.6,"L","OD",""
"2298","C04E","C",4,"E",2018-06-29,1499,"FAGR",8.5,"L","UN",""
"2299","C04E","C",4,"E",2018-06-29,1500,"QURU",21.2,"L","OD",""
"2300","C04E","C",4,"E",2018-06-29,1501,"QURU",16.9,"D","UN",""
"2301","C04E","C",4,"E",2018-06-29,1502,"ACRU",14.8,"L","OS",""
"2302","C04E","C",4,"E",2018-06-29,1503,"FAGR",14.6,"L","OS",""
"2303","C04E","C",4,"E",2018-06-29,1504,"BEPA",14.1,"D","UN",""
"2304","C04E","C",4,"E",2018-06-29,1505,"ACRU",11.1,"M","UN",""
"2305","C04E","C",4,"E",2018-06-29,1506,"FAGR",9.6,"L","UN",""
"2306","C04E","C",4,"E",2018-06-29,1507,"QURU",28.7,"L","OD",""
"2307","C04E","C",4,"E",2018-06-29,1508,"QURU",28.4,"L","OD",""
"2308","C04E","C",4,"E",2018-06-29,1509,"QURU",32.3,"L","OD",""
"2309","C04E","C",4,"E",2018-06-29,1510,"QURU",18.7,"L","OD",""
"2310","C04E","C",4,"E",2018-06-29,1511,"QURU",31.3,"L","OD",""
"2311","C04E","C",4,"E",2018-06-29,1512,"ACRU",9.3,"L","UN",""
"2312","C04E","C",4,"E",2018-06-29,1513,"QURU",27.9,"L","OD",""
"2313","C04E","C",4,"E",2018-06-29,1514,"ACRU",10.8,"L","OS",""
"2314","C04E","C",4,"E",2018-06-29,1515,"PIST",1.6,"L","UN","SW veg plot"
"2315","C04E","C",4,"E",2018-06-29,1516,"QURU",28.7,"L","OD","SW veg plot"
"2316","C04E","C",4,"E",2018-06-29,1517,"QURU",30.7,"L","OD",""
"2317","C04E","C",4,"E",2018-06-29,1518,"QURU",20.8,"L","OD",""
"2318","C04E","C",4,"E",2018-06-29,1519,"ACRU",8.2,"L","OS",""
"2319","C04E","C",4,"E",2018-06-29,1520,"QURU",29.8,"L","OD",""
"2320","C04E","C",4,"E",2018-06-29,1521,"QURU",28.4,"L","OD",""
"2321","C04E","C",4,"E",2018-06-29,1522,"ACRU",15.5,"L","OD",""
"2322","C04E","C",4,"E",2018-06-29,1523,"QURU",17.8,"L","OD",""
"2323","C04E","C",4,"E",2018-06-29,1524,"ACRU",13.5,"L","OD",""
"2324","C04E","C",4,"E",2018-06-29,1525,"QURU",15,"L","OD",""
"2325","C04E","C",4,"E",2018-06-29,1526,"QURU",18.9,"L","OD",""
"2326","C04E","C",4,"E",2018-06-29,1527,"ACRU",13.3,"L","OS","reading taken under DBH, in new plot 343, 1527-1529 share base"
"2327","C04E","C",4,"E",2018-06-29,1528,"ACRU",9.1,"D","UN","1527-1529 share base, in new plot 343"
"2328","C04E","C",4,"E",2018-06-29,1529,"ACRU",11.6,"D","OS","1527-1529 share base, in new plot 343"
"2329","C04E","C",4,"E",2018-06-29,1530,"QURU",30.1,"L","OD",""
"2330","C04E","C",4,"E",2018-06-29,1531,"QURU",26.7,"L","OD",""
"2331","C04E","C",4,"E",2018-06-29,1532,"ACRU",9.5,"L","UN",""
"2332","C04E","C",4,"E",2018-06-29,1533,"????",11.4,"D","OS",""
"2333","C04E","C",4,"E",2018-06-29,1534,"QURU",14.4,"L","OS",""
"2334","C04E","C",4,"E",2018-06-29,1535,"ACRU",14.3,"L","OS","1535-1536 share base"
"2335","C04E","C",4,"E",2018-06-29,1536,"ACRU",14.3,"L","OS","1535-1536 share base"
"2336","C04E","C",4,"E",2018-06-29,1537,"QURU",27.6,"L","OD",""
"2337","C04E","C",4,"E",2018-06-29,1538,"FAGR",11.2,"L","OS","reading taken above DBH"
"2338","C04E","C",4,"E",2018-06-29,1539,"ACRU",16.6,"L","OS","reading taken under DBH"
"2339","C04E","C",4,"E",2018-06-29,1540,"ACRU",12.1,"L","OS",""
"2340","C04E","C",4,"E",2018-06-29,1541,"ACRU",16,"L","OD","1541-1543 share base"
"2341","C04E","C",4,"E",2018-06-29,1542,"ACRU",20.6,"L","OD","1541-1543 share base"
"2342","C04E","C",4,"E",2018-06-29,1543,"ACRU",21.3,"L","OD","1541-1543 share base"
"2343","C04E","C",4,"E",2018-06-29,1544,"BEPA",21.7,"L","OS",""
"2344","C04E","C",4,"E",2018-06-29,1545,"BEPA",25.8,"D","UN",""
"2345","C04E","C",4,"E",2018-06-29,1546,"ACRU",16.5,"L","OS","1546-1548 share base"
"2346","C04E","C",4,"E",2018-06-29,1547,"ACRU",17.1,"L","OS","1546-1548 share base"
"2347","C04E","C",4,"E",2018-06-29,1548,"ACRU",11.5,"D","UN","1546-1548 share base"
"2348","C04W","C",4,"W",2018-06-29,1360,"QURU",13.9,"L","OS",""
"2349","C04W","C",4,"W",2018-06-29,1361,"QURU",24.7,"L","OD",""
"2350","C04W","C",4,"W",2018-06-29,1362,"ACRU",9.7,"L","OS",""
"2351","C04W","C",4,"W",2018-06-29,1363,"ACRU",8,"L","OS",""
"2352","C04W","C",4,"W",2018-06-29,1364,"FAGR",12.8,"L","UN",""
"2353","C04W","C",4,"W",2018-06-29,1365,"ACRU",15.3,"L","OS",""
"2354","C04W","C",4,"W",2018-06-29,1366,"ACRU",15,"L","OS","1366-1367 share base"
"2355","C04W","C",4,"W",2018-06-29,1367,"ACRU",11.8,"L","OS","1366-1367 share base"
"2356","C04W","C",4,"W",2018-06-29,1368,"FAGR",9.5,"L","UN","1368-1369 share base"
"2357","C04W","C",4,"W",2018-06-29,1369,"FAGR",9.8,"L","UN","1368-1369 share base"
"2358","C04W","C",4,"W",2018-06-29,1370,"ACRU",10.1,"L","OS",""
"2359","C04W","C",4,"W",2018-06-29,1371,"QURU",28.1,"L","OD",""
"2360","C04W","C",4,"W",2018-06-29,1372,"QURU",40.8,"L","OD",""
"2361","C04W","C",4,"W",2018-06-29,1373,"ACRU",8.9,"L","OS",""
"2362","C04W","C",4,"W",2018-06-29,1374,"QURU",28.3,"L","OD",""
"2363","C04W","C",4,"W",2018-06-29,1375,"QURU",18.6,"L","OD",""
"2364","C04W","C",4,"W",2018-06-29,1376,"QURU",35.9,"L","OD",""
"2365","C04W","C",4,"W",2018-06-29,1377,"QURU",31.4,"L","OD",""
"2366","C04W","C",4,"W",2018-06-29,1378,"ACRU",15.8,"L","OS",""
"2367","C04W","C",4,"W",2018-06-29,1379,"QURU",22.6,"L","OD",""
"2368","C04W","C",4,"W",2018-06-29,1380,"FAGR",11.4,"L","UN","1380-1382 share base"
"2369","C04W","C",4,"W",2018-06-29,1381,"FAGR",12.3,"L","OS","in new plot, 1380-1382 share base"
"2370","C04W","C",4,"W",2018-06-29,1382,"FAGR",10,"L","UN","1380-1382 share base"
"2371","C04W","C",4,"W",2018-06-29,1383,"FAGR",9.7,"L","OS",""
"2372","C04W","C",4,"W",2018-06-29,1384,"FAGR",11.2,"L","UN",""
"2373","C04W","C",4,"W",2018-06-29,1385,"QURU",18.6,"L","OS","1385-1386 share base"
"2374","C04W","C",4,"W",2018-06-29,1386,"QURU",27.4,"L","OD","1385-1386 share base"
"2375","C04W","C",4,"W",2018-06-29,1387,"FAGR",8,"L","UN",""
"2376","C04W","C",4,"W",2018-06-29,1388,"ACRU",8.7,"L","OS",""
"2377","C04W","C",4,"W",2018-06-29,1389,"QURU",46.1,"L","OD","1389-1391 share base"
"2378","C04W","C",4,"W",2018-06-29,1390,"QURU",30.8,"D","OS","1389-1391 share base"
"2379","C04W","C",4,"W",2018-06-29,1391,"QURU",17,"D","UN","1389-1391 share base"
"2380","C04W","C",4,"W",2018-06-29,1392,"FAGR",9.2,"L","OS",""
"2381","C04W","C",4,"W",2018-06-29,1393,"QURU",21.7,"L","OD",""
"2382","C04W","C",4,"W",2018-06-29,1394,"ACRU",10.5,"L","OS",""
"2383","C04W","C",4,"W",2018-06-29,1395,"QURU",35.3,"L","OD",""
"2384","C04W","C",4,"W",2018-06-29,1396,"ACRU",11.4,"L","OS",""
"2385","C04W","C",4,"W",2018-06-29,1397,"ACRU",9.8,"L","OS",""
"2386","C04W","C",4,"W",2018-06-29,1398,"ACRU",19.3,"L","OS",""
"2387","C04W","C",4,"W",2018-06-29,1399,"ACRU",10.7,"L","OS",""
"2388","C04W","C",4,"W",2018-06-29,1400,"ACRU",9.1,"D","OS",""
"2389","C04W","C",4,"W",2018-06-29,1401,"QURU",29.7,"L","OD",""
"2390","C04W","C",4,"W",2018-06-29,1402,"QURU",24.6,"L","OD","1402-1403 share base"
"2391","C04W","C",4,"W",2018-06-29,1403,"QURU",25.8,"L","OD","1402-1403 share base"
"2392","C04W","C",4,"W",2018-06-29,1404,"FAGR",14.4,"L","OS",""
"2393","C04W","C",4,"W",2018-06-29,1405,"FAGR",12.2,"L","UN",""
"2394","C04W","C",4,"W",2018-06-29,1406,"ACRU",13.2,"L","OD",""
"2395","C04W","C",4,"W",2018-06-29,1407,"ACRU",12.3,"L","OS",""
"2396","C04W","C",4,"W",2018-06-29,1408,"ACRU",8.5,"L","OS",""
"2397","C04W","C",4,"W",2018-06-29,1409,"QURU",16.9,"L","OS",""
"2398","C04W","C",4,"W",2018-06-29,1410,"QURU",34.2,"L","OD",""
"2399","C04W","C",4,"W",2018-06-29,1411,"FAGR",14.6,"L","UN","1411-1412 share base"
"2400","C04W","C",4,"W",2018-06-29,1412,"FAGR",11.6,"L","UN","1411-1412 share base, 1412 in new plot"
"2401","C04W","C",4,"W",2018-06-29,1413,"ACRU",8,"L","UN",""
"2402","C04W","C",4,"W",2018-06-29,1414,"ACRU",12.2,"L","OS",""
"2403","C04W","C",4,"W",2018-06-29,1415,"FAGR",9.4,"L","UN","in new plot"
"2404","C04W","C",4,"W",2018-06-29,1416,"ACRU",11.6,"L","OS",""
"2405","C04W","C",4,"W",2018-06-29,1417,"QURU",31.4,"L","OD",""
"2406","C04W","C",4,"W",2018-06-29,1418,"ACRU",9.9,"L","OS",""
"2407","C04W","C",4,"W",2018-06-29,1419,"QURU",35.1,"L","OD",""
"2408","C04W","C",4,"W",2018-06-29,1420,"QURU",31.4,"L","OD",""
"2409","C04W","C",4,"W",2018-06-29,1421,"ACRU",10.9,"L","OS",""
"2410","C04W","C",4,"W",2018-06-29,1422,"QURU",18.8,"L","OS",""
"2411","C04W","C",4,"W",2018-06-29,1423,"ACRU",11.5,"L","OD",""
"2412","C04W","C",4,"W",2018-06-29,1424,"ACRU",9.2,"L","OS",""
"2413","C04W","C",4,"W",2018-06-29,1425,"ACRU",8.5,"L","OS",""
"2414","C04W","C",4,"W",2018-06-29,1426,"QURU",38.5,"L","OD",""
"2415","C04W","C",4,"W",2018-06-29,1427,"BEPA",18.2,"D","OS",""
"2416","C04W","C",4,"W",2018-06-29,1428,"ACRU",21.2,"L","OS","1428-1431 share base"
"2417","C04W","C",4,"W",2018-06-29,1429,"ACRU",8.2,"L","OS","1428-1431 share base"
"2418","C04W","C",4,"W",2018-06-29,1430,"ACRU",10.4,"L","OS","1428-1431 share base"
"2419","C04W","C",4,"W",2018-06-29,1431,"ACRU",10.2,"L","OS","1428-1431 share base"
"2420","C04W","C",4,"W",2018-06-29,1432,"ACRU",7.8,"L","OS","REDACT, under minimum DBH"
"2421","C04W","C",4,"W",2018-06-29,1433,"FAGR",7.7,"L","UN","REDACT--under minimum DBH, 1433 share base w/ <8.0"
"2422","C04W","C",4,"W",2018-06-29,1434,"QURU",32.2,"L","OD","1434-1435 share base"
"2423","C04W","C",4,"W",2018-06-29,1435,"QURU",14.6,"D","OS","1434-1435 share base"
"2424","C04W","C",4,"W",2018-06-29,1436,"ACRU",12.5,"L","OS",""
"2425","C04W","C",4,"W",2018-06-29,1437,"QURU",40.9,"L","OD",""
"2426","C04W","C",4,"W",2018-06-29,1438,"ACRU",8.8,"D","OS",""
"2427","C04W","C",4,"W",2018-06-29,1439,"QURU",30.3,"L","OD",""
"2428","C04W","C",4,"W",2018-06-29,1440,"ACRU",9.6,"L","OS",""
"2429","C04W","C",4,"W",2018-06-29,1441,"BEPA",14.5,"D","UN",""
"2430","C04W","C",4,"W",2018-06-29,1442,"ACRU",11.7,"L","OS",""
"2431","C04W","C",4,"W",2018-06-29,1443,"ACRU",12.5,"D","UN",""
"2432","C04W","C",4,"W",2018-06-29,1444,"ACRU",10.2,"L","OS",""
"2433","C04W","C",4,"W",2018-06-29,1445,"PIST",16.4,"L","OS",""
"2434","C04W","C",4,"W",2018-06-29,1446,"QURU",34.8,"L","OD",""
"2435","C04W","C",4,"W",2018-06-29,1447,"QURU",30.4,"L","OD",""
"2436","C04W","C",4,"W",2018-06-29,1448,"QURU",32.6,"L","OD",""
"2437","C04W","C",4,"W",2018-06-29,1449,"BEPA",15.9,"D","UN",""
"2438","C04W","C",4,"W",2018-06-29,1450,"BEPA",18,"L","OD",""
"2439","C04W","C",4,"W",2018-06-29,1451,"ACRU",2.8,"L","UN","1451-1452 share base, NW veg plot"
"2440","C04W","C",4,"W",2018-06-29,1452,"ACRU",8.6,"L","OS","1451-1452 share base, NW veg plot"
"2441","C04W","C",4,"W",2018-06-29,1453,"ACRU",15.6,"L","OD","NW veg plot"
"2442","C04W","C",4,"W",2018-06-29,1454,"ACRU",14.4,"L","OD",""
"2443","C04W","C",4,"W",2018-06-29,1455,"ACRU",8.4,"L","OS",""
"2444","C04W","C",4,"W",2018-06-29,1456,"BEPA",15.4,"L","OD",""
"2445","C04W","C",4,"W",2018-06-29,1457,"ACRU",16,"L","OD",""
"2446","C04W","C",4,"W",2018-06-29,1458,"ACRU",13.8,"L","OD",""
"2447","C04W","C",4,"W",2018-06-29,1459,"QURU",31,"L","OD",""
"2448","C04W","C",4,"W",2018-06-29,1460,"ACRU",8.1,"D","OS","1460-1462 share base"
"2449","C04W","C",4,"W",2018-06-29,1461,"ACRU",12.4,"D","OS","1460-1462 share base"
"2450","C04W","C",4,"W",2018-06-29,1462,"ACRU",10.2,"D","OS","1460-1462 share base"
"2451","C04W","C",4,"W",2018-06-29,1463,"ACRU",15.7,"L","OD",""
"2452","C04W","C",4,"W",2018-06-29,1464,"ACRU",11.1,"L","OS",""
"2453","D01E","D",1,"E",2018-06-26,641,"QURU",34.3,"L","OD",""
"2454","D01E","D",1,"E",2018-06-26,642,"ACRU",9,"L","OS",""
"2455","D01E","D",1,"E",2018-06-26,643,"ACRU",14.8,"L","OD",""
"2456","D01E","D",1,"E",2018-06-26,644,"ACRU",10.7,"M","OS",""
"2457","D01E","D",1,"E",2018-06-26,645,"QURU",35.9,"L","OD",""
"2458","D01E","D",1,"E",2018-06-26,646,"PIST",13,"L","OS",""
"2459","D01E","D",1,"E",2018-06-26,647,"ACRU",7.3,"L","UN","647-649 share base, veg plot"
"2460","D01E","D",1,"E",2018-06-26,648,"ACRU",5.8,"L","UN","647-649 share base, veg plot"
"2461","D01E","D",1,"E",2018-06-26,649,"ACRU",2.9,"L","UN","647-649 share base, veg plot"
"2462","D01E","D",1,"E",2018-06-26,650,"ACRU",10.7,"L","OS","clustered w <8.0"
"2463","D01E","D",1,"E",2018-06-26,651,"QURU",33.9,"L","OD",""
"2464","D01E","D",1,"E",2018-06-26,652,"ACRU",15.3,"L","OS",""
"2465","D01E","D",1,"E",2018-06-26,653,"QURU",26.4,"L","OD","653-654 share base"
"2466","D01E","D",1,"E",2018-06-26,654,"QURU",29.5,"L","OD","653-654 share base"
"2467","D01E","D",1,"E",2018-06-26,655,"FAGR",11.4,"L","UN",""
"2468","D01E","D",1,"E",2018-06-26,656,"QURU",17.5,"M","OS",""
"2469","D01E","D",1,"E",2018-06-26,657,"QURU",22.4,"L","OD",""
"2470","D01E","D",1,"E",2018-06-26,658,"QURU",21.4,"L","OD",""
"2471","D01E","D",1,"E",2018-06-26,659,"PIST",8.2,"L","OS",""
"2472","D01E","D",1,"E",2018-06-26,660,"PIST",10.6,"L","OS",""
"2473","D01E","D",1,"E",2018-06-26,661,"QURU",36.3,"L","OD",""
"2474","D01E","D",1,"E",2018-06-26,662,"ACRU",10.2,"L","OS","662-663 share base"
"2475","D01E","D",1,"E",2018-06-26,663,"ACRU",8.7,"L","OS","662-663 share base"
"2476","D01E","D",1,"E",2018-06-26,664,"QURU",21.7,"L","OD",""
"2477","D01E","D",1,"E",2018-06-26,665,"QURU",29.2,"L","OD",""
"2478","D01E","D",1,"E",2018-06-26,666,"PIST",9.1,"L","UN",""
"2479","D01E","D",1,"E",2018-06-26,667,"FAGR",7.1,"L","UN","667-668 share base, SW veg plot"
"2480","D01E","D",1,"E",2018-06-26,668,"FAGR",9,"L","UN","667-668 share base, SW veg plot"
"2481","D01E","D",1,"E",2018-06-26,669,"QURU",26,"L","UN","712 + 669 share base"
"2482","D01E","D",1,"E",2018-06-26,670,"ACRU",10.2,"L","OS","670-671 share base"
"2483","D01E","D",1,"E",2018-06-26,671,"ACRU",11.1,"L","OS","670-671 share base"
"2484","D01E","D",1,"E",2018-06-26,672,"PIST",8.4,"L","OS",""
"2485","D01E","D",1,"E",2018-06-26,673,"QURU",34.8,"L","OD",""
"2486","D01E","D",1,"E",2018-06-26,674,"PIST",8.5,"L","OS",""
"2487","D01E","D",1,"E",2018-06-26,675,"QURU",19.2,"L","OS",""
"2488","D01E","D",1,"E",2018-06-26,676,"POGR",33.4,"L","OD",""
"2489","D01E","D",1,"E",2018-06-26,677,"POGR",30.3,"L","OD",""
"2490","D01E","D",1,"E",2018-06-26,678,"ACRU",10,"L","OS","share base w/ <8.0"
"2491","D01E","D",1,"E",2018-06-26,679,"????",7.9,"D","UN","REDACT, mistakenly tagged "
"2492","D01E","D",1,"E",2018-06-26,680,"QURU",21.5,"L","OS",""
"2493","D01E","D",1,"E",2018-06-26,681,"QURU",14.2,"L","OS",""
"2494","D01E","D",1,"E",2018-06-26,682,"ACRU",9,"D","UN","share base w live <8.0 ACRU"
"2495","D01E","D",1,"E",2018-06-26,683,"POGR",14.5,"D","UN",""
"2496","D01E","D",1,"E",2018-06-26,684,"QURU",21.2,"L","OD",""
"2497","D01E","D",1,"E",2018-06-26,685,"QURU",33,"L","OD",""
"2498","D01E","D",1,"E",2018-06-26,686,"????",21.3,"D","UN",""
"2499","D01E","D",1,"E",2018-06-26,687,"POGR",21.1,"D","UN",""
"2500","D01E","D",1,"E",2018-06-26,688,"QURU",42.1,"L","OD",""
"2501","D01E","D",1,"E",2018-06-26,689,"PIST",1.5,"L","UN",""
"2502","D01E","D",1,"E",2018-06-26,690,"QURU",22.7,"L","OD","690-691 share base"
"2503","D01E","D",1,"E",2018-06-26,691,"QURU",14.3,"D","OS","690-691 share base"
"2504","D01E","D",1,"E",2018-06-26,692,"ACRU",11.7,"L","OS",""
"2505","D01E","D",1,"E",2018-06-26,693,"QURU",27.7,"L","OD",""
"2506","D01E","D",1,"E",2018-06-26,694,"PIST",11.3,"L","OS",""
"2507","D01E","D",1,"E",2018-06-26,695,"QURU",32.9,"L","OD",""
"2508","D01E","D",1,"E",2018-06-26,696,"QURU",34.1,"L","OD",""
"2509","D01E","D",1,"E",2018-06-26,697,"QURU",28.4,"L","OD","697-698 share base"
"2510","D01E","D",1,"E",2018-06-26,698,"QURU",35.1,"L","OD","697-698 share base"
"2511","D01E","D",1,"E",2018-06-26,699,"QURU",17.7,"L","OD",""
"2512","D01E","D",1,"E",2018-06-26,700,"PIST",15.7,"L","OS",""
"2513","D01E","D",1,"E",2018-06-26,701,"PIST",8,"L","UN","labeled as outside plot bc tripod is not exactly at center"
"2514","D01E","D",1,"E",2018-06-26,702,"QURU",30.9,"L","OD","702-703 share base, labeled as outside plot bc tripod not at specific center "
"2515","D01E","D",1,"E",2018-06-26,703,"QURU",47.2,"L","OD","702-703 share base, 703 in new plot, labeled as outside plot bc tripod not at specific center"
"2516","D01E","D",1,"E",2018-06-26,704,"QURU",24.8,"L","OD","704-705 share base"
"2517","D01E","D",1,"E",2018-06-26,705,"QURU",26.7,"L","OD","704-705 share base"
"2518","D01E","D",1,"E",2018-06-26,706,"PIST",10.1,"L","OS",""
"2519","D01E","D",1,"E",2018-06-26,707,"QURU",26.2,"L","OD",""
"2520","D01E","D",1,"E",2018-06-26,708,"????",17.4,"D","UN",""
"2521","D01E","D",1,"E",2018-06-26,709,"QURU",29.2,"L","OD","NW veg plot"
"2522","D01E","D",1,"E",2018-06-26,710,"ACRU",20.5,"L","OD",""
"2523","D01E","D",1,"E",2018-06-26,711,"ACRU",8.6,"L","OS",""
"2524","D01E","D",1,"E",2018-06-26,712,"QURU",14.2,"D","OS","712 + 669 share base"
"2525","D01E","D",1,"E",2018-06-26,713,"PIST",8.9,"L","OS",""
"2526","D01W","D",1,"W",2018-06-26,582,"PIST",8.1,"L","OS",""
"2527","D01W","D",1,"W",2018-06-26,583,"QURU",43.2,"L","OD",""
"2528","D01W","D",1,"W",2018-06-26,584,"PIST",9.1,"L","OS","reading taken below DBH"
"2529","D01W","D",1,"W",2018-06-26,585,"QURU",10.2,"M","UN",""
"2530","D01W","D",1,"W",2018-06-26,586,"PIST",8.3,"L","OS",""
"2531","D01W","D",1,"W",2018-06-26,587,"PIST",7.1,"L","UN","REDACT, under minimum DBH—mistakenly tagged"
"2532","D01W","D",1,"W",2018-06-26,588,"PIST",13.6,"L","OS",""
"2533","D01W","D",1,"W",2018-06-26,589,"QURU",34.7,"L","OD",""
"2534","D01W","D",1,"W",2018-06-26,590,"PIST",8.8,"L","UN",""
"2535","D01W","D",1,"W",2018-06-26,591,"PIST",7.1,"L","UN","veg plot"
"2536","D01W","D",1,"W",2018-06-26,592,"PIST",17.9,"L","OS",""
"2537","D01W","D",1,"W",2018-06-26,593,"QURU",41.2,"L","OD","593-594 share base"
"2538","D01W","D",1,"W",2018-06-26,594,"QURU",39.4,"L","OD","593-594 share base"
"2539","D01W","D",1,"W",2018-06-26,595,"PIST",15.6,"L","OS","reading taken below DBH"
"2540","D01W","D",1,"W",2018-06-26,596,"PIST",19.2,"L","OS",""
"2541","D01W","D",1,"W",2018-06-26,597,"QURU",45.7,"L","OD",""
"2542","D01W","D",1,"W",2018-06-26,598,"QURU",24.8,"L","OD","598-599 share base"
"2543","D01W","D",1,"W",2018-06-26,599,"QURU",12.6,"D","OS","598-599 share base"
"2544","D01W","D",1,"W",2018-06-26,600,"PIST",11.7,"L","OS",""
"2545","D01W","D",1,"W",2018-06-26,601,"ACRU",16.7,"L","OS","601-603 share base"
"2546","D01W","D",1,"W",2018-06-26,602,"ACRU",16.6,"L","OS","601-603 share base"
"2547","D01W","D",1,"W",2018-06-26,603,"ACRU",11.9,"L","OS","601-603 share base"
"2548","D01W","D",1,"W",2018-06-26,604,"POGR",29.6,"D","OS",""
"2549","D01W","D",1,"W",2018-06-26,605,"QURU",17.8,"L","OD",""
"2550","D01W","D",1,"W",2018-06-26,606,"PIST",11.3,"L","OS",""
"2551","D01W","D",1,"W",2018-06-26,607,"QURU",14.7,"L","OS",""
"2552","D01W","D",1,"W",2018-06-26,608,"QURU",9.3,"L","UN",""
"2553","D01W","D",1,"W",2018-06-26,609,"QURU",40.7,"L","OD",""
"2554","D01W","D",1,"W",2018-06-26,610,"PIST",15.4,"L","OS",""
"2555","D01W","D",1,"W",2018-06-26,611,"PIST",10.2,"L","OS",""
"2556","D01W","D",1,"W",2018-06-26,612,"POGR",20.7,"D","UN",""
"2557","D01W","D",1,"W",2018-06-26,613,"ACRU",12.4,"L","OS",""
"2558","D01W","D",1,"W",2018-06-26,614,"QURU",28.9,"L","OD",""
"2559","D01W","D",1,"W",2018-06-26,615,"QURU",35.5,"L","OD","615-617 share base"
"2560","D01W","D",1,"W",2018-06-26,616,"QURU",30.6,"L","OD","615-617 share base, 616 in new plot 410"
"2561","D01W","D",1,"W",2018-06-26,617,"QURU",32.1,"L","OD","615-617 share base"
"2562","D01W","D",1,"W",2018-06-26,618,"PIST",8.9,"L","UN",""
"2563","D01W","D",1,"W",2018-06-26,619,"ACRU",8.2,"L","UN",""
"2564","D01W","D",1,"W",2018-06-26,620,"PIST",14.8,"L","OS","veg plot"
"2565","D01W","D",1,"W",2018-06-26,621,"QURU",28.6,"L","OD","621-622 share base"
"2566","D01W","D",1,"W",2018-06-26,622,"QURU",35.3,"L","OD","621-622 share base"
"2567","D01W","D",1,"W",2018-06-26,623,"QURU",26.4,"L","OD","623-624 share base"
"2568","D01W","D",1,"W",2018-06-26,624,"QURU",29.9,"L","OD","623-624 share base"
"2569","D01W","D",1,"W",2018-06-26,625,"PIST",2,"L","UN","veg plot"
"2570","D01W","D",1,"W",2018-06-26,626,"PIST",14.1,"L","OS",""
"2571","D01W","D",1,"W",2018-06-26,627,"PIST",8.3,"L","UN","in new plot 410"
"2572","D01W","D",1,"W",2018-06-26,628,"QURU",22.2,"L","OD",""
"2573","D01W","D",1,"W",2018-06-26,629,"PIST",8.1,"L","OS",""
"2574","D01W","D",1,"W",2018-06-26,630,"POGR",26.2,"L","OD","POGR or POTR"
"2575","D01W","D",1,"W",2018-06-26,631,"QURU",34,"L","OD",""
"2576","D01W","D",1,"W",2018-06-26,632,"PIST",8,"L","UN","read as 7.9 and as 8.0"
"2577","D01W","D",1,"W",2018-06-26,633,"BEPA",35.1,"D","UN",""
"2578","D01W","D",1,"W",2018-06-26,634,"ACRU",15.7,"L","OS",""
"2579","D01W","D",1,"W",2018-06-26,635,"QURU",31.9,"L","OD",""
"2580","D01W","D",1,"W",2018-06-26,636,"QURU",23.6,"L","OD",""
"2581","D01W","D",1,"W",2018-06-26,637,"QURU",22.1,"L","OD",""
"2582","D01W","D",1,"W",2018-06-26,638,"PIST",6.8,"L","UN","REDACT, under minimum DBH—mistakenly tagged"
"2583","D01W","D",1,"W",2018-06-26,639,"QURU",32.6,"L","OD",""
"2584","D01W","D",1,"W",2018-06-26,640,"????",8,"D","UN","species unknown, may be QURU/limb"
"2585","D02E","D",2,"E",2018-06-22,290,"PIST",28.3,"L","OD","Has some big sap holes around DBH level"
"2586","D02E","D",2,"E",NA,291,"ACRU",8.3,"L","OS",""
"2587","D02E","D",2,"E",NA,292,"QURU",29.3,"L","OD",""
"2588","D02E","D",2,"E",NA,293,"PIST",8.4,"L","UN",""
"2589","D02E","D",2,"E",NA,294,"ACRU",9.5,"L","OS",""
"2590","D02E","D",2,"E",NA,295,"QURU",28.1,"L","OD",""
"2591","D02E","D",2,"E",NA,296,"ACRU",12.7,"L","OS",""
"2592","D02E","D",2,"E",NA,297,"ACRU",15.5,"L","OS","in a cluster"
"2593","D02E","D",2,"E",NA,298,"ACRU",7.9,"M","OS","in a cluster"
"2594","D02E","D",2,"E",NA,299,"ACRU",8,"L","UN","in a cluster"
"2595","D02E","D",2,"E",NA,300,"ACRU",13.8,"L","OS",""
"2596","D02E","D",2,"E",NA,301,"QURU",19.5,"L","OS",""
